"Provider Number",Network,"Facility Name","Address Line 1",City,State,Zip,County,"Profit or Non-Profit","Chain Organization","# of Dialysis Stations","Offers in-center hemodialysis","Certification or Recertification Date",Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
332394,2,"LINCOLN HOSPITAL","234 EAST 149TH STREET",BRONX,NY,10451,BRONX,Non-Profit,INDEPENDENT,8,TRUE,3/13/92,40.817534,-73.924095,1,rooftop,234,"E 149th St",,,Bronx,NY,"Bronx County",10451,US,"City of New York"
332716,2,"PROSPECT PARK DIALYSIS","672 PARKSIDE AVENUE",BROOKLYN,NY,11226,KINGS,Profit,INDEPENDENT,32,TRUE,10/3/14,40.656129,-73.95081,1,rooftop,672,"Parkside Ave",,,Brooklyn,NY,"Kings County",11226,US,"City of New York"
332352,2,"BROOKDALE HOSPITAL & MEDICAL CENTER","1 BROOKDALE PLAZA",BROOKLYN,NY,11212,KINGS,Non-Profit,INDEPENDENT,10,TRUE,6/15/81,40.654493,-73.912432,1,rooftop,1,"Brookdale Plz",,,Brooklyn,NY,"Kings County",11212,US,"City of New York"
333535,2,"SOUTH NASSAU OUTPATIENT DIALYSIS CENTER","3618 OCEANSIDE ROAD",OCEANSIDE,NY,11572,NASSAU,Non-Profit,INDEPENDENT,18,TRUE,5/15/00,40.623222,-73.632922,1,rooftop,3618,"Oceanside Rd",,,Oceanside,NY,"Nassau County",11572,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
332655,2,"HAUPPAUGE DIALYSIS CENTER","30 CENTRAL AVENUE",HAUPPAUGE,NY,11788,SUFFOLK,Profit,"FRESENIUS MEDICAL CARE",16,TRUE,8/3/07,40.806753,-73.220201,1,rooftop,30,"Central Ave",,,Hauppauge,NY,"Suffolk County",11788,US,Suffolk
333503,2,"LIJ SATELLITE DIALYSIS FACILITY","220-22 HILLSIDE AVENUE","QUEENS VILLAGE",NY,11427,QUEENS,Non-Profit,INDEPENDENT,25,TRUE,9/1/77,40.73069,-73.742719,1,rooftop,220-22,"Hillside Ave",,,"Queens Village",NY,"Queens County",11427,US,"City of New York"
332524,2,"CITY DIALYSIS CENTER","105 EAST 106TH STREET","NEW YORK",NY,10029,"NEW YORK",Profit,"FRESENIUS MEDICAL CARE",19,TRUE,8/21/84,40.792831,-73.947256,1,rooftop,105,"E 106th St",,,"New York",NY,"New York County",10029,US,"City of New York"
332749,2,"DAVITA CLINTON HILL DIALYSIS","1275 BEDFORD AVENUE",BROOKLYN,NY,11216,KINGS,Profit,DAVITA,28,TRUE,12/7/16,40.67941,-73.952879,1,rooftop,1275,"Bedford Ave",,,Brooklyn,NY,"Kings County",11216,US,"City of New York"
332646,2,"CENTRAL BROOKLYN DIALYSIS CENTER LLC","818 STERLING PLACE",BROOKLYN,NY,11216,KINGS,Profit,INDEPENDENT,30,TRUE,1/28/05,40.672416,-73.951394,1,rooftop,818,"Sterling Pl",,,Brooklyn,NY,"Kings County",11216,US,"City of New York"
332547,2,"ROGOSIN INSTITUTE-QUEENS","66-20 QUEENS BOULEVARD",WOODSIDE,NY,11377,QUEENS,Non-Profit,INDEPENDENT,30,TRUE,2/8/93,40.740357,-73.897894,1,rooftop,66-20,"Queens Blvd",,,Woodside,NY,"Queens County",11377,US,"City of New York"
332610,2,"WEST NASSAU DIALYSIS CTR, INC","75 ROCKAWAY AVENUE","VALLEY STREAM",NY,11580,NASSAU,Profit,INDEPENDENT,24,TRUE,10/20/00,40.663616,-73.698195,1,rooftop,75,"Rockaway Ave",,,"Valley Stream",NY,"Nassau County",11580,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
332701,2,"DAVITA NEWARK WAYNE DIALYSIS","1120 SOUTH MAIN STREET",NEWARK,NY,14513,WAYNE,Profit,DAVITA,14,TRUE,10/30/13,43.033528,-77.096438,1,rooftop,1120,"S Main St",,,Newark,NY,"Wayne County",14513,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
332754,2,"DAVITA JULIA AND ISRAEL WALDBAUM DIALYSIS","100 COMMUNITY DRIVE","GREAT NECK",NY,11021,NASSAU,Profit,DAVITA,34,TRUE,11/1/16,40.782228,-73.706443,1,rooftop,100,"Community Dr",,,"Great Neck",NY,"Nassau County",11021,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
332586,2,"FMS-AMSTERDAM DIALYSIS CENTER","1810 RIVERFRONT CENTER",AMSTERDAM,NY,12010,MONTGOMERY,Profit,"FRESENIUS MEDICAL CARE",16,TRUE,8/14/98,42.906298,-74.229042,0.33,place,,,,,Amsterdam,NY,"Montgomery County",12010,US,"TIGER/Line® dataset from the US Census Bureau"
332772,2,"US RENAL CARE AMHERST DIALYSIS","2880, SHERIDAN DR",TONAWANDA,NY,14150,ERIE,Profit,INDEPENDENT,13,TRUE,7/2/18,42.981489,-78.827174,1,rooftop,2880,"Sheridan Dr",,,Tonawanda,NY,"Erie County",14150,US,Erie
332565,2,"DAVITA RIVERDALE DIALYSIS CENTER","170 W. 233RD STREET",BRONX,NY,10463,BRONX,Profit,DAVITA,31,TRUE,12/24/96,40.880313,-73.903028,1,rooftop,170,"W 233rd St",,,Bronx,NY,"Bronx County",10463,US,"City of New York"
332640,2,"BRONX RIVER NEPHRO CARE AT THE PLAZA REHAB & NURSING CENTER","100 WEST KINGSBRIDGE ROAD",BRONX,NY,10468,BRONX,Profit,INDEPENDENT,15,TRUE,2/2/04,40.868406,-73.902161,1,rooftop,100,"W Kingsbridge Rd",,,Bronx,NY,"Bronx County",10468,US,"City of New York"
332626,2,"NEW YORK DIALYSIS SERVICES, INC.","2613 WEST HENRIETTA ROAD",ROCHESTER,NY,14623,MONROE,Profit,"RENAL RESEARCH INSTITUTE",36,TRUE,5/30/02,43.099696,-77.632363,1,rooftop,2613,"W Henrietta Rd",,,Rochester,NY,"Monroe County",14623,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
332592,2,"DAVITA LYNBROOK DIALYSIS CENTER","147 SCRANTON AVENUE",LYNBROOK,NY,11563,NASSAU,Profit,DAVITA,18,TRUE,7/7/99,40.655963,-73.684861,1,rooftop,147,"Scranton Ave",,,Lynbrook,NY,"Nassau County",11563,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
332414,2,"SUNY HEALTH SCIENCE CENTER AT SYRACUSE","750 EAST ADAMS STREET",SYRACUSE,NY,13210,ONONDAGA,Profit,INDEPENDENT,2,TRUE,6/3/19,43.042283,-76.13907,1,rooftop,750,"E Adams St",,,Syracuse,NY,"Onondaga County",13210,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
332739,2,"PALM GARDEN DIALYSIS CENTER","615 AVENUE C",BROOKLYN,NY,11218,KINGS,Profit,INDEPENDENT,12,TRUE,8/31/16,40.641204,-73.972499,1,rooftop,615,"Ave C",,,Brooklyn,NY,"Kings County",11218,US,"City of New York"
332603,2,"DAVITA QUEENS VILLAGE DIALYSIS CENTER","222-02 HEMPSTEAD AVENUE","QUEENS VILLAGE",NY,11429,QUEENS,Profit,DAVITA,25,TRUE,12/20/99,40.712138,-73.731897,1,rooftop,222-2,"Hempstead Ave",,,"Queens Village",NY,"Queens County",11429,US,"City of New York"
332683,2,"RIVER RENAL SERVICES, LLC","462 FIRST AVENUE - HOSP BLDG 5 NORTH","NEW YORK",NY,10016,"NEW YORK",Profit,INDEPENDENT,18,TRUE,8/15/11,40.73954,-73.976333,1,rooftop,462,"1st Ave",Bldg,5,"New York",NY,"New York County",10016,US,"City of New York"
362568,9,"FMC - CLEVELAND CLINIC WEST","14670 SNOW ROAD",BROOKPARK,OH,44142,CUYAHOGA,Profit,"FRESENIUS MEDICAL CARE",24,TRUE,1/1/88,41.40466,-81.797295,1,range_interpolation,14670,"Snow Rd",,,Brookpark,OH,"Cuyahoga County",44142,US,"TIGER/Line® dataset from the US Census Bureau"
362640,9,"DAVITA MERCY CANTON DIALYSIS","1320 MERCY DRIVE N W",CANTON,OH,44708,STARK,Profit,DAVITA,18,TRUE,3/6/02,40.812287,-81.396939,0.9,rooftop,1320,"Mercy Dr NW",,,Canton,OH,"Stark County",44708,US,Stark
362719,9,"DAVITA AKRON RENAL CENTER","525 EAST MARKET STREET",AKRON,OH,44304,SUMMIT,Profit,DAVITA,16,TRUE,4/1/07,41.079989,-81.499898,1,rooftop,525,"E Market St",,,Akron,OH,"Summit County",44304,US,Summit
362686,9,"FMC- WESTERVILLE DIALYSIS","477 COOPER ROAD",WESTERVILLE,OH,43081,FRANKLIN,Profit,"FRESENIUS MEDICAL CARE",12,TRUE,8/17/06,40.114936,-82.944002,1,rooftop,477,"Cooper Rd",,,Westerville,OH,"Franklin County",43081,US,Franklin
362547,9,"DAVITA MAUMEE BAY DIALYSIS","3310 DUSTIN DRIVE",OREGON,OH,43616,LUCAS,Profit,DAVITA,18,TRUE,4/4/95,41.63509,-83.469989,1,rooftop,3310,"Dustin Rd",,,Oregon,OH,"Lucas County",43616,US,Lucas
362699,9,"DAVITA HILLIARD DIALYSIS","19133 HILLIARD BLVD","ROCKY RIVER",OH,44116,CUYAHOGA,Profit,DAVITA,18,TRUE,8/29/07,41.471378,-81.83469,1,rooftop,19133,"Hilliard Blvd",,,"Rocky River",OH,"Cuyahoga County",44116,US,Cuyahoga
362552,9,"FMC - CLAYTON TAYLOR","730 TAYLOR AVENUE",COLUMBUS,OH,43219,FRANKLIN,Profit,"FRESENIUS MEDICAL CARE",18,TRUE,11/29/95,39.981836,-82.960456,1,rooftop,730,"Taylor Ave",,,Columbus,OH,"Franklin County",43219,US,Franklin
362870,9,"USRC BRIARFIELD HOME, LLC","3214 BRIARFIELD BLVD.",MAUMEE,OH,43537,LUCAS,Profit,"US RENAL CARE, INC.",0,FALSE,3/13/18,41.581804,-83.697545,1,rooftop,3214,"Briarfield Blvd",,,Maumee,OH,"Lucas County",43537,US,Lucas
362823,9,"DAVITA HEART OF MARION DIALYSIS","1221 DELAWARE AVENUE",MARION,OH,43302,MARION,Profit,DAVITA,13,TRUE,3/19/15,40.567065,-83.121721,1,rooftop,1221,"Delaware Ave",,,Marion,OH,"Marion County",43302,US,Marion
362869,9,"FRESENIUS KIDNEY CARE WESTGATE","3546 WEST SYLVANIA AVENUE",TOLEDO,OH,43623,LUCAS,Profit,"FRESENIUS MEDICAL CARE",13,TRUE,2/21/18,41.691687,-83.63042,1,rooftop,3546,"W Sylvania Ave",,,Toledo,OH,"Lucas County",43623,US,Lucas
362855,9,"DAVITA FALLEN TIMBERS DIALYSIS","4330 KEYSTONE DRIVE",MAUMEE,OH,43537,LUCAS,Profit,DAVITA,12,TRUE,3/8/17,41.56139,-83.690952,1,rooftop,4330,"Keystone Dr",,,Maumee,OH,"Lucas County",43537,US,Toledo
362617,9,"FMC - STREETSBORO KIDNEY CENTER","9200 STAPLES DRIVE, STE A",STREETSBORO,OH,44241,PORTAGE,Profit,"FRESENIUS MEDICAL CARE",13,TRUE,1/3/00,41.241483,-81.349508,1,rooftop,9200,"Staples Dr",Ste,A,Streetsboro,OH,"Portage County",44241,US,Portage
362633,9,"DAVITA SILVERTON DIALYSIS","6929 SILVERTON AVENUE",CINCINNATI,OH,45236,HAMILTON,Profit,DAVITA,16,TRUE,6/6/01,39.194566,-84.399663,1,rooftop,6929,"Silverton Ave",,,Cincinnati,OH,"Hamilton County",45236,US,Hamilton
362838,9,"DAVITA RAVENNA DIALYSIS","600 ENTERPRISE PARKWAY",RAVENNA,OH,44266,PORTAGE,Profit,DAVITA,9,TRUE,6/8/16,41.180458,-81.249242,0.72,nearest_rooftop_match,650,"Enterprise Pkwy",,,Ravenna,OH,"Portage County",44266,US,Portage
362852,9,"FMC- STARK COUNTY DIALYSIS","2835 TUSCARAWAS STREET WEST",CANTON,OH,44708,STARK,Profit,"FRESENIUS MEDICAL CARE",17,TRUE,2/16/17,40.798927,-81.405813,1,range_interpolation,2835,"Tuscarawas St W",,,Canton,OH,"Stark County",44708,US,"TIGER/Line® dataset from the US Census Bureau"
362737,9,"FRESENIUS KIDNEY CARE CELINA","801 PRO DRIVE, STE B",CELINA,OH,45822,MERCER,Profit,"FRESENIUS MEDICAL CARE",12,TRUE,4/30/09,40.55504,-84.553948,1,rooftop,801,"Pro Dr",Ste,B,Celina,OH,"Mercer County",45822,US,Mercer
362749,9,"DAVITA VILLA OF GREAT NORTHERN","22710 FAIRVIEW CENTER DR., STE 100","FAIRVIEW PARK",OH,44126,CUYAHOGA,Profit,DAVITA,8,TRUE,1/12/10,41.441437,-81.864304,0.3,place,,,,,"Fairview Park",OH,"Cuyahoga County",44126,US,"TIGER/Line® dataset from the US Census Bureau"
362759,9,"US RENAL CARE OF KENWOOD","5150 E. GALBRAITH RD., SUITE 101",CINCINNATI,OH,45236,HAMILTON,Profit,"US RENAL CARE, INC.",18,TRUE,3/31/10,39.207047,-84.377395,1,rooftop,5150,"E Galbraith Rd",Ste,101,Cincinnati,OH,"Hamilton County",45236,US,Hamilton
362314,9,"MERCY ST. VINCENT DIALYSIS","2213 CHERRY STREET, HEMODIALYSIS UNIT",TOLEDO,OH,43608,LUCAS,Non-Profit,INDEPENDENT,6,TRUE,4/9/99,41.669108,-83.542449,1,rooftop,2213,"Cherry St",,,Toledo,OH,"Lucas County",43608,US,Lucas
362888,9,"DAVITA MINERVA PARK DIALYSIS","4401 CLEVELAND AVENUE",COLUMBUS,OH,43224,FRANKLIN,Profit,INDEPENDENT,17,TRUE,7/2/19,40.058979,-82.953486,1,rooftop,4401,"Cleveland Ave",,,Columbus,OH,"Franklin County",43224,US,Franklin
362598,9,"FMC - AKRON EAST","199 PERKINS STREET",AKRON,OH,44304,SUMMIT,Profit,"FRESENIUS MEDICAL CARE",25,TRUE,6/30/98,41.085427,-81.509173,1,rooftop,199,"Perkins St",,,Akron,OH,"Summit County",44304,US,Summit
362724,9,"FRESENIUS MEDICAL CARE BUTLER COUNTY, LLC","5148 COLLEGE CORNER PIKE",OXFORD,OH,45056,BUTLER,Profit,"FRESENIUS MEDICAL CARE",12,TRUE,9/11/08,39.516714,-84.755091,1,rooftop,5148,"College Corner Pike",,,Oxford,OH,"Butler County",45056,US,Butler
362587,9,"DAVITA SWAN CREEK DIALYSIS","5201 AIRPORT HIGHWAY",TOLEDO,OH,43615,LUCAS,Profit,DAVITA,20,TRUE,12/5/97,41.614926,-83.665339,1,rooftop,5201,"Airport Hwy",,,Toledo,OH,"Lucas County",43615,US,Lucas
362651,9,"DAVITA MUNROE FALLS DIALYSIS","265 NORTH MAIN STREET","MUNROE FALLS",OH,44262,SUMMIT,Profit,DAVITA,13,TRUE,10/1/02,41.146715,-81.440841,1,rooftop,265,"N Main St",,,"Munroe Falls",OH,"Summit County",44262,US,Summit
362613,9,"DAVITA SUMMIT RENAL CENTER","73 MASSILLON ROAD",AKRON,OH,44312,SUMMIT,Profit,DAVITA,15,TRUE,4/20/99,41.060025,-81.462486,1,rooftop,73,"Massillon Rd",,,Akron,OH,"Summit County",44312,US,Summit
362665,9,"FMC - DEFIANCE","1850 EAST SECOND STREET, SUITES 1850 & 1846",DEFIANCE,OH,43512,DEFIANCE,Profit,"FRESENIUS MEDICAL CARE",12,TRUE,12/1/03,41.283578,-84.329059,1,rooftop,1850,"E 2nd St",,,Defiance,OH,"Defiance County",43512,US,Defiance
362774,9,"DCI - AT DRAKE CENTER","151 WEST GALBRAITH ROAD",CINCINNATI,OH,45216,HAMILTON,Non-Profit,"DIALYSIS CLINIC, INC.",5,TRUE,7/29/11,39.212816,-84.480878,1,rooftop,151,"W Galbraith Rd",,,Cincinnati,OH,"Hamilton County",45216,US,Hamilton
362501,9,"FMC - CENTRAL OHIO","4661 KARL ROAD",COLUMBUS,OH,43229,FRANKLIN,Profit,"FRESENIUS MEDICAL CARE",24,TRUE,1/1/80,40.06175,-82.978149,1,rooftop,4661,"Karl Rd",,,Columbus,OH,"Franklin County",43229,US,Franklin
362880,9,"FRESENIUS KIDNEY CARE-WARREN","4941 ENTERPRISE BLVD. NW",WARREN,OH,44481,TRUMBULL,Profit,"FRESENIUS MEDICAL CARE",16,TRUE,9/12/18,41.260821,-80.874083,0.9,range_interpolation,4941,"Enterprise Dr NW",,,Warren,OH,"Trumbull County",44481,US,"TIGER/Line® dataset from the US Census Bureau"
362703,9,"DAVITA EATON DIALYSIS","105 EAST WASHINGTON JACKSON ROAD",EATON,OH,45320,PREBLE,Profit,DAVITA,12,TRUE,11/29/07,39.766256,-84.635008,1,rooftop,105,"E Washington Jackson Rd",,,Eaton,OH,"Preble County",45320,US,Preble
362788,9,"FMC - LAKEWOOD OHIO DIALYSIS","13900 DETROIT AVENUE",LAKEWOOD,OH,44107,CUYAHOGA,Profit,"FRESENIUS MEDICAL CARE",12,TRUE,1/8/13,41.485734,-81.788518,1,rooftop,13900,"Detroit Ave",,,Lakewood,OH,"Cuyahoga County",44107,US,Cuyahoga
362647,9,"DAVITA BUTLER COUNTY DIALYSIS","3497 SOUTH DIXIE HWY",FRANKLIN,OH,45005,WARREN,Profit,DAVITA,20,TRUE,7/10/02,39.497487,-84.335949,1,range_interpolation,3497,"S Dixie Hwy",,,Middletown,OH,"Warren County",45005,US,"TIGER/Line® dataset from the US Census Bureau"
362779,9,"FMC CREIGHTON DIALYSIS LLC","1000 E MAIN CROSS ST STE 102",FINDLAY,OH,45840,HANCOCK,Profit,"FRESENIUS MEDICAL CARE",14,TRUE,8/23/11,41.042685,-83.628742,1,rooftop,1000,"E Main Cross St",Ste,102,Findlay,OH,"Hancock County",45840,US,Hancock
362534,9,"FMC - PORTSMOUTH","1648 11TH STREET",PORTSMOUTH,OH,45662,SCIOTO,Profit,"FRESENIUS MEDICAL CARE",12,TRUE,12/31/93,38.738583,-82.981356,1,rooftop,1648,"11th St",,,Portsmouth,OH,"Scioto County",45662,US,Scioto
362690,9,"DAVITA KETTERING DIALYSIS","5721 BIGGER ROAD",KETTERING,OH,45440,MONTGOMERY,Profit,DAVITA,17,TRUE,9/17/06,39.660537,-84.128478,1,rooftop,5721,"Bigger Rd",,,Dayton,OH,"Montgomery County",45440,US,Montgomery
362791,9,"DAVITA  FREMONT REGIONAL DIALYSIS","100 PINNACLE DR",FREMONT,OH,43420,SANDUSKY,Profit,DAVITA,12,TRUE,1/3/13,41.365871,-83.086268,0.82,nearest_rooftop_match,102,"Pinnacle Dr",,,Fremont,OH,"Sandusky County",43420,US,Sandusky
362526,9,"US RENAL CARE - TALMADGE ROAD HOME DIALYSIS","4447 TALMADGE RD SUITE E",TOLEDO,OH,43623,LUCAS,Profit,"US RENAL CARE, INC.",0,FALSE,1/1/91,41.699172,-83.639989,1,rooftop,4447,"Talmadge Green Rd",Ste,E,Toledo,OH,"Lucas County",43623,US,Lucas
362611,9,"DAVITA WINTON ROAD DIALYSIS","6550 WINTON ROAD",CINCINNATI,OH,45224,HAMILTON,Profit,DAVITA,24,TRUE,3/10/99,39.202526,-84.520029,1,rooftop,6550,"Winton Rd",,,Cincinnati,OH,"Hamilton County",45224,US,Hamilton
362820,9,"DAVITA COVENTRY DIALYSIS","3235 MANCHESTER ROAD, SUITE 9",AKRON,OH,44319,SUMMIT,Profit,DAVITA,13,TRUE,9/29/14,41.011586,-81.554218,1,rooftop,3235,"Manchester Rd",Ste,9,"Coventry Township",OH,"Summit County",44319,US,Summit
362753,9,"DAVITA DAYTON EAST AT HOME","1431 BUSINESS CENTER COURT, STE B",DAYTON,OH,45410,MONTGOMERY,Profit,DAVITA,2,FALSE,3/29/10,39.74584,-84.129786,1,rooftop,1431,"Business Center Ct",Ste,B,Dayton,OH,"Montgomery County",45410,US,Montgomery
362742,9,"DAVITA NORWOOD DIALYSIS","2300 WALL STREET",CINCINNATI,OH,45212,HAMILTON,Profit,DAVITA,25,TRUE,8/26/09,39.162248,-84.451885,1,rooftop,2300,"Wall St",,,Cincinnati,OH,"Hamilton County",45212,US,Hamilton
362806,9,"DAVITA - HARRISON DIALYSIS","10475 HARRISON AVE",HARRISON,OH,45030,HAMILTON,Profit,DAVITA,13,TRUE,1/22/14,39.250394,-84.791045,1,rooftop,10475,"Harrison Ave",,,Harrison,OH,"Hamilton County",45030,US,Hamilton
362745,9,"FMC - AKRON WEST","3558 RIDGEWOOD RD",AKRON,OH,44333,SUMMIT,Profit,"FRESENIUS MEDICAL CARE",6,TRUE,6/22/09,41.110059,-81.641153,1,rooftop,3558,"Ridgewood Rd",,,Fairlawn,OH,"Summit County",44333,US,Summit
362571,9,"FMC - DIALYSIS SPECIALISTS OF MARIETTA","14-16 ACME STREET",MARIETTA,OH,45750,WASHINGTON,Profit,"FRESENIUS MEDICAL CARE",16,TRUE,1/3/97,39.41125,-81.428565,1,rooftop,16,"Acme St",,,Marietta,OH,"Washington County",45750,US,Washington
362629,9,"DAVITA COLUMBUS EAST DIALYSIS","299 OUTERBELT STREET",COLUMBUS,OH,43213,FRANKLIN,Profit,DAVITA,24,TRUE,12/11/00,39.986941,-82.831101,1,rooftop,299,"Outerbelt St",,,Columbus,OH,"Franklin County",43213,US,Franklin
362778,9,"KIDNEY CENTER OF BEXLEY","1151 COLLEGE AVE.",BEXLEY,OH,43209,FRANKLIN,Profit,"AMERICAN RENAL ASSOCIATES",15,TRUE,4/3/12,39.94489,-82.936619,1,rooftop,1151,"College Ave",,,Columbus,OH,"Franklin County",43209,US,Franklin
362659,9,"DAVITA DARKE COUNTY DIALYSIS","1111 SWEITZER ST., STE B",GREENVILLE,OH,45331,DARKE,Profit,DAVITA,10,TRUE,5/29/03,40.084884,-84.633593,1,rooftop,1111,"Sweitzer St",Ste,B,Greenville,OH,"Darke County",45331,US,Darke
362531,9,"FMC - WAYNE COUNTY KIDNEY CENTER","387 WEST MILLTOWN RD",WOOSTER,OH,44691,WAYNE,Profit,"FRESENIUS MEDICAL CARE",17,TRUE,3/3/94,40.843363,-81.945455,1,rooftop,387,"W Milltown Rd",,,Wooster,OH,"Wayne County",44691,US,Wayne
362828,9,"DAVITA RIDGE PARK DIALYSIS","4805 PEARL ROAD",CLEVELAND,OH,44109,CUYAHOGA,Profit,DAVITA,13,TRUE,7/1/15,41.426364,-81.71893,1,rooftop,4805,"Pearl Rd",,,Cleveland,OH,"Cuyahoga County",44109,US,Cuyahoga
362669,9,"DAVITA ALLIANCE COMMUNITY DIALYSIS","270 E STATE STREET, SUITE 110",ALLIANCE,OH,44601,STARK,Profit,DAVITA,20,TRUE,6/2/04,40.901807,-81.101704,1,rooftop,270,"E State St",Ste,110,Alliance,OH,"Stark County",44601,US,Stark
362643,9,"DCI - PORTSMOUTH","1207 17TH STREET",PORTSMOUTH,OH,45662,SCIOTO,Non-Profit,"DIALYSIS CLINIC, INC.",24,TRUE,3/8/02,38.745005,-82.988363,1,rooftop,1207,"17th St",,,Portsmouth,OH,"Scioto County",45662,US,Scioto
362884,9,"DAVITA NAVARRE DIALYSIS","517 PARK ST NW SUITE A",NAVARRE,OH,44662,STARK,Profit,INDEPENDENT,7,TRUE,4/11/19,40.726441,-81.52469,1,rooftop,517,"Park St NW",Ste,A,Navarre,OH,"Stark County",44662,US,Stark
362689,9,"DAVITA BUTLER COUNTY HOME TRAINING DIALYSIS","7335 YANKEE RD.",MIDDLETOWN,OH,45044,BUTLER,Profit,DAVITA,2,FALSE,10/25/06,39.376324,-84.374756,1,rooftop,7335,"Yankee Rd",,,"Liberty Township",OH,"Butler County",45044,US,Butler
362505,9,"COMMUNITY DIALYSIS CENTER","8900 TYLER BLVD",MENTOR,OH,44060,LAKE,Non-Profit,"CENTERS FOR DIALYSIS CARE",26,TRUE,11/8/80,41.693942,-81.320167,1,rooftop,8900,"Tyler Blvd",,,Mentor,OH,"Lake County",44060,US,Lake
362833,9,"DAVITA HUBER HEIGHTS DIALYSIS","7769 OLD COUNTRY COURT","HUBER HEIGHTS",OH,45424,MONTGOMERY,Profit,DAVITA,15,TRUE,1/28/16,39.868111,-84.141412,1,rooftop,7769,"Old Country Ct",,,Dayton,OH,"Montgomery County",45424,US,Montgomery
362339,9,"PROMEDICA FOSTORIA COMMUNITY HOSPITAL DIALYSIS CENTER","506 VAN BUREN STREET",FOSTORIA,OH,44830,SENECA,Non-Profit,INDEPENDENT,6,TRUE,2/11/98,41.163629,-83.423446,1,rooftop,506,"Van Buren St",,,Fostoria,OH,"Hancock County",44830,US,Hancock
362795,9,"DAVITA ATRIUM DIALYSIS","4421 ROOSEVELT BLVD  STE D",MIDDLETOWN,OH,45044,BUTLER,Profit,DAVITA,17,TRUE,4/1/13,39.499365,-84.350996,1,range_interpolation,4421,"Roosevelt Blvd",Ste,D,Middletown,OH,"Butler County",45044,US,"TIGER/Line® dataset from the US Census Bureau"
362696,9,"BLANCHARD VALLEY DIALYSIS SERVICES, LLC","1717 MEDICAL BLVD # C",FINDLAY,OH,45840,HANCOCK,Profit,"US RENAL CARE, INC.",21,TRUE,4/1/07,41.021249,-83.661652,1,rooftop,1717,"Medical Blvd",Ste,C,Findlay,OH,"Hancock County",45840,US,Hancock
362518,9,"DAVITA ZANESVILLE DIALYSIS","3120 NEWARK ROAD",ZANESVILLE,OH,43701,MUSKINGUM,Profit,DAVITA,22,TRUE,11/12/89,39.975419,-82.053909,1,rooftop,3120,"Newark Rd",,,Zanesville,OH,"Muskingum County",43701,US,Muskingum
362752,9,"WARREN DIALYSIS CENTER","8720 EAST MARKET STREET, STE 1A",HOWLAND,OH,44484,TRUMBULL,Profit,"AMERICAN RENAL ASSOCIATES",25,TRUE,2/24/10,41.237062,-80.733918,1,rooftop,8720,"E Market St",Ste,1A,Warren,OH,"Trumbull County",44484,US,Trumbull
362805,9,"DAVITA KENTON DIALYSIS","1207 E COLUMBUS STREET",KENTON,OH,43326,HARDIN,Profit,DAVITA,10,TRUE,12/10/13,40.654622,-83.585355,1,rooftop,1207,"E Columbus St",,,Kenton,OH,"Hardin County",43326,US,Hardin
362604,9,"FMC- ARROWHEAD DIALYSIS CENTER","322 W DUSSEL DRIVE",MAUMEE,OH,43537,LUCAS,Profit,"FRESENIUS MEDICAL CARE",24,TRUE,5/2/94,41.582903,-83.67071,1,rooftop,322,"W Dussel Dr",,,Maumee,OH,"Lucas County",43537,US,Lucas
362758,9,"COMMUNITY DIALYSIS CENTER","27350 CEDAR ROAD",BEACHWOOD,OH,44122,CUYAHOGA,Profit,"CENTERS FOR DIALYSIS CARE",12,TRUE,4/7/10,41.500798,-81.485058,1,rooftop,27350,"Cedar Rd",,,Beachwood,OH,"Cuyahoga County",44122,US,Cuyahoga
362816,9,"DAVITA GALION DIALYSIS","856 HARDING WAY WEST",GALION,OH,44833,CRAWFORD,Profit,DAVITA,17,TRUE,9/17/14,40.734235,-82.804924,1,range_interpolation,856,"Harding Way W",,,Galion,OH,"Crawford County",44833,US,"TIGER/Line® dataset from the US Census Bureau"
362677,9,"CHILLICOTHE REGIONAL DIALYSIS CENTER","465  SHAWNEE LANE",CHILLICOTHE,OH,45601,ROSS,Profit,"AMERICAN RENAL ASSOCIATES",20,TRUE,5/17/05,39.3705,-82.979287,1,rooftop,465,"Shawnee Ln",,,Chillicothe,OH,"Ross County",45601,US,Ross
362773,9,"COMMUNITY DIALYSIS CENTER","1233 MENTOR AVENUE",PAINESVILLE,OH,44077,LAKE,Profit,"CENTERS FOR DIALYSIS CARE",15,TRUE,11/2/11,41.70515,-81.268268,1,rooftop,1233,"Mentor Ave",,,Painesville,OH,"Lake County",44077,US,Lake
362563,9,"DAVITA MARIETTA DIALYSIS","1019 PIKE STREET",MARIETTA,OH,45750,WASHINGTON,Profit,DAVITA,12,TRUE,8/12/96,39.400694,-81.408979,1,rooftop,1019,"Pike St",,,Marietta,OH,"Washington County",45750,US,Washington
