"Provider Number",Network,"Facility Name","Address Line 1",City,State,Zip,County,"Profit or Non-Profit","Chain Organization","# of Dialysis Stations","Offers in-center hemodialysis","Certification or Recertification Date",Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
452513,14,"FRESENIUS MEDICAL CARE AMARILLO HIGH PLAINS","5920 AMARILLO BLVD WEST",AMARILLO,TX,79106,POTTER,Profit,"FRESENIUS MEDICAL CARE",29,TRUE,8/31/77,35.20707,-101.903385,0.9,rooftop,5920,"W Amarillo Blvd",,,Amarillo,TX,"Potter County",79106,US,"City of Amarillo"
742520,14,"FRESENIUS MEDICAL CARE LAMESA, LLC","1600 N BRYAN AVE",LAMESA,TX,79331,DAWSON,Profit,"FRESENIUS MEDICAL CARE",13,TRUE,1/22/19,32.745166,-101.965544,1,rooftop,1600,"N Bryan Ave",,,Lamesa,TX,"Dawson County",79331,US,"Statewide Partial"
672724,14,"FRESENIUS MEDICAL CARE CHISHOLM TRAIL","1900 SCENIC DRIVE",GEORGETOWN,TX,78626,WILLIAMSON,Profit,"FRESENIUS MEDICAL CARE",13,TRUE,4/2/14,30.627102,-97.688972,1,rooftop,1900,"Scenic Dr",,,Georgetown,TX,"Williamson County",78626,US,Capcog
452814,14,"FMC DIALYSIS SERVICES OF MCKINNEY","1831 HARROUN",MCKINNEY,TX,75069,COLLIN,Profit,"FRESENIUS MEDICAL CARE",19,TRUE,6/29/00,33.214292,-96.629295,1,rooftop,1831,"Harroun Ave",,,McKinney,TX,"Collin County",75069,US,Plano
452736,14,"DAVITA UT SOUTHWESTERN-DALLAS DIALYSIS","204 EAST AIRPORT FREEWAY",IRVING,TX,75062,DALLAS,Profit,DAVITA,36,TRUE,6/10/96,32.83582,-96.942631,1,rooftop,204,"E Airport Fwy",,,Irving,TX,"Dallas County",75062,US,Dallas
452727,14,"DAVITA EL MILAGRO DIALYSIS UNIT","2800 S IH 35 SUITE 120",AUSTIN,TX,78704,TRAVIS,Profit,DAVITA,24,TRUE,11/21/95,30.311327,-97.763368,0.5,rooftop,2800,"W 35th St",Ste,35,Austin,TX,"Travis County",78703,US,"City of Austin"
672690,14,"DAVITA SUGAR LAND HOME TRAINING-PD","1447 HWY 6","SUGAR LAND",TX,77478,"FORT BEND",Profit,DAVITA,2,FALSE,11/21/12,29.602855,-95.630933,0.9,rooftop,1447,"Highway 6",,,"Sugar Land",TX,"Fort Bend County",77479,US,"City of Sugar Land"
672804,14,"DAVITA HEIGHTS DIALYSIS","739 E 20TH STREET",HOUSTON,TX,77008,HARRIS,Profit,DAVITA,16,TRUE,3/21/17,29.804638,-95.388558,1,rooftop,739,"E 20th St",,,Houston,TX,"Harris County",77008,US,"Greater Houston"
672546,14,"FRESENIUS MEDICAL CARE OF NORTHSIDE","2530 JACKSBORO HWY","FORT WORTH",TX,76114,TARRANT,Profit,"FRESENIUS MEDICAL CARE",24,TRUE,9/22/06,32.787238,-97.385166,1,range_interpolation,2530,"Jacksboro Hwy",,,"Fort Worth",TX,"Tarrant County",76114,US,"TIGER/Line® dataset from the US Census Bureau"
452778,14,"FT BEND DIALYSIS CTR","3819 CARTWRIGHT RD","MISSOURI CITY",TX,77459,"FORT BEND",Profit,"FRESENIUS MEDICAL CARE",16,TRUE,6/10/98,29.581479,-95.564634,1,rooftop,3819,"Cartwright Rd",,,"Missouri City",TX,"Fort Bend County",77459,US,"Greater Houston"
672616,14,"FRESENIUS MEDICAL CARE OF WEST SEGUIN","757 WEST COURT",SEGUIN,TX,78155,GUADALUPE,Profit,"FRESENIUS MEDICAL CARE",24,TRUE,9/3/09,29.568882,-97.974381,1,rooftop,757,"W Court St",,,Seguin,TX,"Guadalupe County",78155,US,Guadalupe
452797,14,"SATELLITE DIALYSIS SOUTHWOOD","1701 W. BEN WHITE BLVD, SUITE #180",AUSTIN,TX,78704,TRAVIS,Profit,"SATELLITE HEALTHCARE",36,TRUE,3/17/99,30.226882,-97.784621,1,rooftop,1701,"W Ben White Blvd Svrd Eb",Ste,180,Austin,TX,"Travis County",78704,US,"City of Austin"
672568,14,"FRESENIUS MEDICAL CARE  FT WORTH PARKWAY","6551 HARRIS PARKWAY","FORT WORTH",TX,76132,TARRANT,Profit,"FRESENIUS MEDICAL CARE",26,TRUE,5/25/07,32.654811,-97.418406,1,rooftop,6551,"Harris Pkwy",,,"Fort Worth",TX,"Tarrant County",76132,US,"Tarrant County"
672808,14,"DAVITA CLEAR CREEK DIALYSIS","220 COTTONWOOD DR",HEMPSTEAD,TX,77445,WALLER,Profit,DAVITA,12,TRUE,5/18/17,30.108888,-96.048399,0.79,nearest_rooftop_match,234,"Cottonwood St",,,Hempstead,TX,"Waller County",77445,US,Waller
672655,14,"DAVITA ROMANO WOODS DIAYSIS","16910 MATHIS CHURCH ROAD",HOUSTON,TX,77090,HARRIS,Profit,DAVITA,30,TRUE,9/21/10,30.010835,-95.453873,1,rooftop,16910,"Mathis Church Rd",,,Houston,TX,"Harris County",77090,US,"Greater Houston"
742515,14,"DAVITA DIALYSIS CARE OF MESQUITE","2110 N GALLOWAY AVE STE 102",MESQUITE,TX,75150,DALLAS,Profit,DAVITA,25,TRUE,12/28/18,32.794394,-96.610632,1,rooftop,2110,"N Galloway Ave",Ste,102,Mesquite,TX,"Dallas County",75150,US,Dallas
672872,14,"DAVITA ASCARATE DIALYSIS","7281 ALAMEDA AVE","EL PASO",TX,79915,"EL PASO",Profit,DAVITA,25,TRUE,7/11/18,31.746151,-106.382189,1,rooftop,7281,"Alameda Ave",,,"El Paso",TX,"El Paso County",79915,US,"El Paso"
452715,14,"DAVITA COASTAL AT HOME","4300 2-2  S PADRE ISLAND DR","CORPUS CHRISTI",TX,78411,NUECES,Profit,DAVITA,20,TRUE,8/17/95,27.781809,-97.396748,0.5,street_center,,"2nd St",,,"Corpus Christi",TX,"Nueces County",78404,US,"TIGER/Line® dataset from the US Census Bureau"
672757,14,"LIBERTY DIALYSIS - MANSFIELD","2651 E BROAD STREET",MANSFIELD,TX,76063,TARRANT,Profit,"US RENAL CARE, INC.",21,TRUE,3/16/15,32.569557,-97.096224,1,rooftop,2651,"E Broad St",,,Mansfield,TX,"Tarrant County",76063,US,"City of Mansfield"
742526,14,"DAVITA PRESTON DIALYSIS","13340 PRESTON RD",DALLAS,TX,75240,DALLAS,Profit,DAVITA,17,TRUE,2/14/19,32.929067,-96.802758,1,rooftop,13340,"Preston Rd",,,Dallas,TX,"Dallas County",75240,US,Dallas
453516,14,"DRISCOLL CHILDREN'S VALLEY DIALYSIS CENTER","1120 EAST RIDGE ROAD",MCALLEN,TX,78503,HIDALGO,Non-Profit,INDEPENDENT,4,TRUE,12/15/14,26.183777,-98.211847,1,rooftop,1120,"E Ridge Rd",,,McAllen,TX,"Hidalgo County",78503,US,"Hidalgo County"
452845,14,"DAVITA PEARLAND DIALYSIS","6516  BROADWAY",PEARLAND,TX,77581,BRAZORIA,Profit,DAVITA,20,TRUE,6/6/02,29.55922,-95.319794,1,rooftop,6516,"Broadway St",,,Pearland,TX,"Brazoria County",77581,US,Brazoria
452863,14,"GRAND PRAIRIE DIALYSIS CENTER INC","550 S CARRIER PARKWAY","GRAND PRAIRIE",TX,75051,DALLAS,Profit,"AMERICAN RENAL ASSOCIATES",24,TRUE,5/27/03,32.73984,-97.016555,1,rooftop,550,"S Carrier Pkwy",,,"Grand Prairie",TX,"Dallas County",75051,US,Dallas
452644,14,"CLEBURNE DIALYSIS CENTER","160 JACK BURTON RD",CLEBURNE,TX,76031,JOHNSON,Profit,"FRESENIUS MEDICAL CARE",20,TRUE,4/6/92,32.420349,-97.382346,1,rooftop,160,"Jack Burton Dr",,,Cleburne,TX,"Johnson County",76031,US,"Statewide Partial"
672680,14,"BRAZORIA COUNTY DIALYSIS, LLP","405 THIS WAY STREET","LAKE JACKSON",TX,77566,BRAZORIA,Profit,"AMERICAN RENAL ASSOCIATES",15,TRUE,11/29/11,29.038855,-95.454136,1,rooftop,405,"This Way",,,"Lake Jackson",TX,"Brazoria County",77566,US,Brazoria
742543,14,"LIFEALYSIS KIDNEY CARE, LLC","4300 FAIRMONT PKWY STE 100",PASADENA,TX,77504,HARRIS,Profit,"LIFEALYSIS KIDNEY CARE, LLC",19,TRUE,5/31/19,29.649336,-95.178793,1,rooftop,4300,"Fairmont Pkwy",Ste,,Pasadena,TX,"Harris County",77504,US,"Greater Houston"
452793,14,"FMC DIALYSIS SERVICES TERRELL","351 SOUTH VIRGINIA AVE, SUITE 300",TERRELL,TX,75160,KAUFMAN,Profit,"FRESENIUS MEDICAL CARE",24,TRUE,1/27/99,32.733596,-96.274933,1,rooftop,351,"S Virginia St",Ste,300,Terrell,TX,"Kaufman County",75160,US,Kaufman
452828,14,"FMC DIALYSIS SERVICES SOUTHWESTERN","8700 N STEMMONS FWY STE 135",DALLAS,TX,75247,DALLAS,Profit,"FRESENIUS MEDICAL CARE",5,FALSE,5/3/01,32.831481,-96.87313,1,rooftop,8700,"N Stemmons Fwy",Ste,135,Dallas,TX,"Dallas County",75247,US,Dallas
452592,14,"SOUTH ARLINGTON DIALYSIS CENTER","3415 S COOPER STREET",ARLINGTON,TX,76015,TARRANT,Profit,"AMERICAN RENAL ASSOCIATES",36,TRUE,12/3/86,32.690502,-97.128124,1,rooftop,3415,"S Cooper St",,,Arlington,TX,"Tarrant County",76015,US,"Tarrant County"
452618,14,"AMERI-TECH KIDNEY CENTER-ARLINGTON LLC","1138 S BOWEN ROAD",ARLINGTON,TX,76013,TARRANT,Profit,"AMERICAN RENAL ASSOCIATES",22,TRUE,4/2/90,32.72421,-97.149479,0.9,rooftop,1138,"S Bowen Rd",,,Arlington,TX,"Tarrant County",76012,US,"Tarrant County"
452868,14,"DAVITA BROOKHOLLOW DIALYSIS","4918 WEST 34TH STREET",HOUSTON,TX,77092,HARRIS,Profit,DAVITA,12,TRUE,8/21/03,29.819993,-95.462819,1,rooftop,4918,"W 34th St",,,Houston,TX,"Harris County",77092,US,"City of Houston"
452758,14,"DAVITA MESA VISTA DIALYSIS","1211 EAST CLIFF DRIVE","EL PASO",TX,79902,"EL PASO",Profit,DAVITA,25,TRUE,3/25/97,31.775651,-106.488088,1,rooftop,1211,"E Cliff Dr",,,"El Paso",TX,"El Paso County",79902,US,"El Paso"
672534,14,"US RENAL CARE MAVERICK COUNTY DIALYSIS","3307 BOB ROGERS DRIVE","EAGLE PASS",TX,78852,MAVERICK,Profit,"US RENAL CARE, INC.",27,TRUE,1/20/06,28.713212,-100.459988,0.8,nearest_rooftop_match,3295,"Bob Rogers Dr",,,"Eagle Pass",TX,"Maverick County",78852,US,Maverick
672844,14,"GULFGATE KIDNEY CENTER","2916 WOODRIDGE DRIVE",HOUSTON,TX,77087,HARRIS,Profit,INDEPENDENT,28,TRUE,5/1/18,29.700295,-95.297718,1,rooftop,2916,"Woodridge Dr",,,Houston,TX,"Harris County",77087,US,"City of Houston"
672529,14,"DAVITA GRACIAS DIALYSIS","12430 STATE HIGHWAY 249 STE H",HOUSTON,TX,77086,HARRIS,Profit,DAVITA,16,TRUE,11/22/05,29.911334,-95.477642,1,rooftop,12430,"Tomball Pkwy",,,Houston,TX,"Harris County",77086,US,"City of Houston"
672746,14,"COMPLETE DIALYSIS CARE, LLC","607 E 7TH STREET",ODESSA,TX,79761,ECTOR,Profit,"AMERICAN RENAL ASSOCIATES",16,TRUE,10/15/14,31.853066,-102.365542,1,range_interpolation,607,"E 7th St",,,Odessa,TX,"Ector County",79761,US,"TIGER/Line® dataset from the US Census Bureau"
672797,14,"DAVITA HULEN DIALYSIS","5832 S HULEN ST","FORT WORTH",TX,76132,TARRANT,Profit,INDEPENDENT,17,TRUE,10/18/16,32.665591,-97.403058,1,rooftop,5832,"S Hulen St",,,"Fort Worth",TX,"Tarrant County",76132,US,"Tarrant County"
452837,14,"BIO-MEDICAL APPLICATIONS OF TEXAS INC.","4625 CENTER ST","DEER PARK",TX,77536,HARRIS,Profit,"FRESENIUS MEDICAL CARE",12,TRUE,11/29/01,29.687972,-95.116749,1,place,,,,,"Deer Park",TX,"Harris County",77536,US,"TIGER/Line® dataset from the US Census Bureau"
452873,14,"DAVITA ODESSA DIALYSIS","6005 EASTRIDGE ROAD",ODESSA,TX,79762,ECTOR,Profit,DAVITA,12,TRUE,1/7/04,31.89536,-102.311499,1,range_interpolation,6005,"Eastridge Rd",,,Odessa,TX,"Ector County",79762,US,"TIGER/Line® dataset from the US Census Bureau"
672769,14,"DAVITA RIVERSTONE DIALYSIS","5672 HIGHWAY 6","MISSOURI CITY",TX,77459,"FORT BEND",Profit,DAVITA,12,TRUE,1/25/16,29.571542,-95.57073,1,rooftop,5672,"Highway 6",,,"Missouri City",TX,"Fort Bend County",77459,US,"City of Sugar Land"
452947,14,"GILWARDS DIALYSIS, LLC","6018 PARKWAY DR","CORPUS CHRISTI",TX,78414,NUECES,Profit,DAVITA,22,TRUE,8/26/17,27.688583,-97.37392,0.9,range_interpolation,6018,"Parkway Dr",,,"Corpus Christi",TX,"Nueces County",78414,US,"TIGER/Line® dataset from the US Census Bureau"
672585,14,"DAVITA DIALYSIS COTTAGE","1902 HOSPITAL BLVD",GAINESVILLE,TX,76240,COOKE,Profit,DAVITA,12,TRUE,8/31/07,33.654698,-97.158295,0.33,place,,,,,Gainesville,TX,"Cooke County",76240,US,"TIGER/Line® dataset from the US Census Bureau"
452508,14,"FRESENIUS MEDICAL CARE MCALLEN","1325 EAST QUEBEC",MCALLEN,TX,78503,HIDALGO,Profit,"FRESENIUS MEDICAL CARE",37,TRUE,8/31/77,26.184988,-98.209067,1,range_interpolation,1325,"E Quebec Ave",,,McAllen,TX,"Hidalgo County",78503,US,"TIGER/Line® dataset from the US Census Bureau"
452344,14,"CHILDRENS MEDICAL CENTER DIALYSIS UNIT","1935 MEDICAL DISTRICT DRIVE",DALLAS,TX,75235,DALLAS,Non-Profit,INDEPENDENT,19,TRUE,6/27/85,32.809246,-96.83779,1,rooftop,1935,"Medical District Dr",,,Dallas,TX,"Dallas County",75235,US,Dallas
672600,14,"LIBERTY DIALYSIS - DUNCANVILLE","1038 US HIGHWAY 67",DUNCANVILLE,TX,75137,DALLAS,Profit,"US RENAL CARE, INC.",20,TRUE,7/3/09,32.645114,-96.886056,1,rooftop,1038,"E S G Alexander Fwy",,,Duncanville,TX,"Dallas County",75137,US,Dallas
672741,14,"DAVITA RENAL CENTER OF KELLER","10708 VICTORIA ASH DR","FORT WORTH",TX,76244,TARRANT,Profit,"RENAL VENTURES MANAGEMENT",21,TRUE,10/1/14,32.930474,-97.286564,0.8,nearest_rooftop_match,10700,"Victoria Ash Dr",,,"Fort Worth",TX,"Tarrant County",76244,US,"Tarrant County"
452697,14,"FMC SOUTH DALLAS COUNTY","1111 W LEDBETTER DRIVE",DALLAS,TX,75224,DALLAS,Profit,"FRESENIUS MEDICAL CARE",27,TRUE,1/4/95,32.692253,-96.842112,1,rooftop,1111,"W Ledbetter Dr",,,Dallas,TX,"Dallas County",75224,US,Dallas
672551,14,"FRESENIUS MEDICAL CARE ELLA, LLC","1900 NORTH LOOP W STE 200",HOUSTON,TX,77018,HARRIS,Profit,"FRESENIUS MEDICAL CARE",24,TRUE,11/2/06,29.81214,-95.435268,1,rooftop,1900,"N Loop W",Ste,200,Houston,TX,"Harris County",77018,US,"Greater Houston"
672592,14,"DAVITA FIRST COLONY DIALYSIS CENTER","1447 HWY 6 SUITE #140","SUGAR LAND",TX,77478,"FORT BEND",Profit,DAVITA,13,TRUE,5/29/08,29.602855,-95.630933,0.9,rooftop,1447,"Highway 6",Ste,6,"Sugar Land",TX,"Fort Bend County",77479,US,"City of Sugar Land"
452568,14,"FRESENIUS MEDICAL CARE LUBBOCK","2710 AVENUE Q",LUBBOCK,TX,79411,LUBBOCK,Profit,"FRESENIUS MEDICAL CARE",34,TRUE,10/30/85,33.569398,-101.855535,1,rooftop,2710,"Ave Q",,,Lubbock,TX,"Lubbock County",79411,US,Lubbock
672639,14,"DAVITA FORT STOCKTON DIALYSIS","387 WEST IH-10","FORT STOCKTON",TX,79735,PECOS,Profit,DAVITA,8,TRUE,4/16/10,30.907185,-102.871115,0.76,nearest_rooftop_match,417,"E Interstate 10",,,"Fort Stockton",TX,"Pecos County",79735,US,"Statewide Partial"
672779,14,"DAVITA SOUTH SHORE ANNEX DIALYSIS","16750 HIGHWAY 3",WEBSTER,TX,77598,HARRIS,Profit,DAVITA,12,TRUE,7/7/16,29.549284,-95.129176,1,range_interpolation,16750,"State Hwy 3",,,Webster,TX,"Harris County",77598,US,"TIGER/Line® dataset from the US Census Bureau"
672752,14,"FRESENIUS MEDICAL CARE TEXAS MEDICAL CENTER HOME","1333 OLD SPANISH TRAIL",HOUSTON,TX,77054,HARRIS,Profit,"FRESENIUS MEDICAL CARE",6,FALSE,1/14/15,29.693358,-95.412427,0.9,rooftop,1333,"Old Spanish Trl",,,Houston,TX,"Harris County",77030,US,"Greater Houston"
672511,14,"DAVITA MERIDIAN DIALYSIS CENTER","7520 SPENCER HWY",PASADENA,TX,77505,HARRIS,Profit,DAVITA,25,TRUE,5/19/05,29.663588,-95.122561,1,range_interpolation,7520,"Spencer Hwy",,,Pasadena,TX,"Harris County",77505,US,"TIGER/Line® dataset from the US Census Bureau"
452690,14,"TOWN GATE DIALYSIS CENTER","1901 NORTHWEST HWY",GARLAND,TX,75041,DALLAS,Profit,"FRESENIUS MEDICAL CARE",36,TRUE,11/14/94,32.865444,-96.656985,1,rooftop,1901,"Northwest Hwy",,,Garland,TX,"Dallas County",75041,US,"City of Garland"
452533,14,"SOUTHEAST KIDNEY CENTER","8537 GULF FREEWAY",HOUSTON,TX,77017,HARRIS,Profit,"FRESENIUS MEDICAL CARE",32,TRUE,6/4/79,29.669575,-95.260302,1,rooftop,8537,"Gulf Fwy",,,Houston,TX,"Harris County",77017,US,Harris
672708,14,"DAVITA WESTOVER DIALYSIS","9846 WESTOVER HILLS BLVD #101","SAN ANTONIO",TX,78251,BEXAR,Profit,DAVITA,18,TRUE,8/7/13,29.465523,-98.685589,1,rooftop,9846,"Westover Hills Blvd",#,101,"San Antonio",TX,"Bexar County",78251,US,"City of San Antonio"
742511,14,"USRC CEDAR HILL, LLC","458 N HIGHWAY 67 STE 400","CEDAR HILL",TX,75104,DALLAS,Profit,"US RENAL CARE, INC.",8,TRUE,11/6/18,32.595926,-96.938414,1,range_interpolation,458,"N Hwy 67",Ste,67,"Cedar Hill",TX,"Dallas County",75104,US,"TIGER/Line® dataset from the US Census Bureau"
672789,14,"DAVITA DIALYSIS CARE OF GRAND PRAIRIE","402 N CARRIER PARKWAY","GRAND PRAIRIE",TX,75050,DALLAS,Profit,DAVITA,13,TRUE,9/13/16,32.744918,-97.016245,1,rooftop,402,"N Carrier Pkwy",,,"Grand Prairie",TX,"Dallas County",75050,US,Dallas
672714,14,"KIDNEY CARE CENTER","1126 SLIDE ROAD STE 4B",LUBBOCK,TX,79416,LUBBOCK,Profit,INDEPENDENT,0,FALSE,10/31/13,33.584757,-101.92354,1,rooftop,1126,"Slide Rd",Ste,4B,Lubbock,TX,"Lubbock County",79416,US,Lubbock
672812,14,"USRC MEDICAL CENTER, LLC","4511 NW LOOP 410","SAN ANTONIO",TX,78229,BEXAR,Profit,"USRC SAN ANTONIO, LP",13,TRUE,5/8/17,29.490298,-98.572079,1,rooftop,4511,"NW Loop 410",,,"San Antonio",TX,"Bexar County",78229,US,Bexar
672629,14,"FMC MOODY PARK DIALYSIS","2920 FULTON STREET",HOUSTON,TX,77009,HARRIS,Profit,"FRESENIUS MEDICAL CARE",16,TRUE,2/12/10,29.788776,-95.359945,1,rooftop,2920,"Fulton St",,,Houston,TX,"Harris County",77009,US,Harris
453504,14,"UNIVERSITY DIALYSIS SOUTHEAST","1407 FAIR AVENUE","SAN ANTONIO",TX,78223,BEXAR,Non-Profit,"STATE OWNED",16,TRUE,9/12/01,29.384416,-98.456362,1,rooftop,1407,"Fair Ave",,,"San Antonio",TX,"Bexar County",78223,US,"City of San Antonio"
452574,14,"FRESENIUS MEDICAL CARE NORTH HOUSTON","5435 ALDINE MAIL ROUTE",HOUSTON,TX,77039,HARRIS,Profit,"FRESENIUS MEDICAL CARE",30,TRUE,4/16/86,29.902427,-95.308574,1,rooftop,5435,"Aldine Mail Rd",,,Houston,TX,"Harris County",77039,US,"Greater Houston"
452739,14,"FMC NORTH BUCKNER DIALYSIS CENTER","3650 N BUCKNER BLVD 108",DALLAS,TX,75228,DALLAS,Profit,"FRESENIUS MEDICAL CARE",26,TRUE,7/18/96,32.80089,-96.680867,1,rooftop,3650,"N Buckner Blvd",,,Dallas,TX,"Dallas County",75228,US,Dallas
452639,14,"DAVITA LUFKIN DIALYSIS CENTER","700 S JOHN REDDITT DRIVE",LUFKIN,TX,75904,ANGELINA,Profit,DAVITA,36,TRUE,1/23/92,31.326726,-94.756364,1,rooftop,700,"S John Redditt Dr",,,Lufkin,TX,"Angelina County",75904,US,"Statewide Partial"
452811,14,"NORTH CENTRAL KIDNEY DISEASE CENTER","116 GALLERY CIRCLE #102","SAN ANTONIO",TX,78258,BEXAR,Profit,"FRESENIUS MEDICAL CARE",16,TRUE,6/7/00,29.612453,-98.491433,1,rooftop,116,"Gallery Cir",Ste,102,"San Antonio",TX,"Bexar County",78258,US,Bexar
672868,14,"DAVITA GARLAND SHILOH DIALYSIS","800 N SHILOH ROAD",GARLAND,TX,75042,DALLAS,Profit,DAVITA,21,TRUE,7/25/18,32.919569,-96.664843,1,rooftop,800,"N Shiloh Rd",,,Garland,TX,"Dallas County",75042,US,"City of Garland"
672784,14,"FRESENIUS MEDICAL CARE WEST PEARLAND","2276 BUSINESS CENTER DRIVE",PEARLAND,TX,77584,BRAZORIA,Profit,"FRESENIUS MEDICAL CARE",13,TRUE,8/9/16,29.569884,-95.391129,1,rooftop,2276,"Business Center Dr",,,Pearland,TX,"Brazoria County",77584,US,"City of Pearland"
452764,14,"DAVITA EDINBURG RENAL CENTER","3902 S. JACKSON RD.",EDINBURG,TX,78539,HIDALGO,Profit,DAVITA,24,TRUE,7/30/97,26.266771,-98.192013,0.8,nearest_rooftop_match,3910,"S Jackson Rd",,,Edinburg,TX,"Hidalgo County",78539,US,"Hidalgo County"
742547,14,"ZILLMAR DIALYSIS LLC","2929 MONTANA AVE","EL PASO",TX,79903,"EL PASO",Profit,DAVITA,25,TRUE,6/28/19,31.783897,-106.461036,1,range_interpolation,2929,"Montana Ave",,,"El Paso",TX,"El Paso County",79903,US,"TIGER/Line® dataset from the US Census Bureau"
672829,14,"INNOVATIVE DIALYSIS SOLUTIONS AT HOME, PLLC","2795 BULVERDE RD",BULVERDE,TX,78163,COMAL,Profit,INDEPENDENT,2,FALSE,9/20/17,29.742943,-98.443092,1,rooftop,2795,"Bulverde Rd",,,Bulverde,TX,"Comal County",78163,US,Comal
672762,14,"FRESENIUS MEDICAL CARE WACO LAKESHORE","2420 LAKESHORE DRIVE",WACO,TX,76708,MCLENNAN,Profit,"FRESENIUS MEDICAL CARE",20,TRUE,12/2/15,31.639896,-97.266208,0.33,place,,,,,Waco,TX,"McLennan County",76708,US,"TIGER/Line® dataset from the US Census Bureau"
452583,14,"DAVITA HEB DIALYSIS CENTER","1809 FOREST RIDGE DRIVE",BEDFORD,TX,76022,TARRANT,Profit,DAVITA,21,TRUE,7/25/86,32.835475,-97.14261,1,rooftop,1809,"Forest Ridge Dr",,,Bedford,TX,"Tarrant County",76022,US,"Tarrant County"
452774,14,"DAVITA SHERMAN DIALYSIS CENTER","1724 W US HIGHWAY 82 STE 100",SHERMAN,TX,75092,GRAYSON,Profit,DAVITA,25,TRUE,10/29/97,33.668258,-96.598088,0.7,range_interpolation,1724,"E Hwy 82",Ste,82,Sherman,TX,"Grayson County",75090,US,"TIGER/Line® dataset from the US Census Bureau"
452896,14,"USRC TARRANT DIALYSIS CENTER MANSFIELD","1800 HWY 157 N.",MANSFIELD,TX,76063,TARRANT,Profit,"TARRANT DIALYSIS CENTERS",23,TRUE,10/15/04,32.598702,-97.146389,1,range_interpolation,1800,"Hwy 157 N",,,Mansfield,TX,"Tarrant County",76063,US,"TIGER/Line® dataset from the US Census Bureau"
672651,14,"WELLBOUND OF AUSTIN","12176 N MO PAC EXPRESSWAY, SUITE A",AUSTIN,TX,78758,TRAVIS,Profit,"SATELLITE HEALTHCARE",4,FALSE,7/26/10,30.413377,-97.709422,0.9,rooftop,12176,"N Mopac Expy",Ste,A,Austin,TX,"Travis County",78759,US,Capcog
672519,14,"DAVITA SOUTHCROSS DIALYSIS CENTER","4602 E. SOUTHCROSS BLVD","SAN ANTONIO",TX,78222,BEXAR,Profit,DAVITA,24,TRUE,8/23/05,29.374253,-98.402685,1,rooftop,4602,"E Southcross Blvd",,,"San Antonio",TX,"Bexar County",78222,US,"City of San Antonio"
672675,14,"DAVITA TC JESTER DIALYSIS","1800 WEST 26TH STREET",HOUSTON,TX,77008,HARRIS,Profit,DAVITA,16,TRUE,9/1/11,29.809275,-95.431064,1,rooftop,1800,"W 26th St",,,Houston,TX,"Harris County",77008,US,"Greater Houston"
452623,14,"DAVITA STONE OAK DIALYSIS","731 CARNOUSTIE DRIVE #101","SAN ANTONIO",TX,78258,BEXAR,Profit,DAVITA,20,TRUE,9/4/90,29.617597,-98.482602,1,rooftop,731,"Carnoustie Dr",Ste,101,"San Antonio",TX,"Bexar County",78258,US,"City of San Antonio"
672564,14,"FRESENIUS MEDICAL CARE KIEST STATION","5148 SOUTH LANCASTER, SUITE B",DALLAS,TX,75241,DALLAS,Profit,"FRESENIUS MEDICAL CARE",20,TRUE,3/26/07,32.6846,-96.78814,1,rooftop,5148,"S Lancaster Rd",Ste,,Dallas,TX,"Dallas County",75241,US,Dallas
672736,14,"KEY CHOICE LLC","5420 DASHWOOD DR STE 207",HOUSTON,TX,77081,HARRIS,Profit,INDEPENDENT,0,FALSE,8/21/14,29.708028,-95.475061,1,rooftop,5420,"Dashwood Dr",Ste,207,Houston,TX,"Harris County",77081,US,"Greater Houston"
452859,14,"JACKSONVILLE DIALYSIS CENTER","908 STATE HWY 456",JACKSONVILLE,TX,75766,CHEROKEE,Profit,"FRESENIUS MEDICAL CARE",16,TRUE,4/16/03,31.96378,-95.2705,0.33,place,,,,,Jacksonville,TX,"Cherokee County",75766,US,"TIGER/Line® dataset from the US Census Bureau"
672524,14,"DAVITA ANGLETON DIALYSIS","102 E. HOSPITAL DRIVE",ANGLETON,TX,77515,BRAZORIA,Profit,DAVITA,20,TRUE,10/28/05,29.185034,-95.407457,1,rooftop,102,"E Hospital Dr",,,Angleton,TX,"Brazoria County",77515,US,Brazoria
672765,14,"DIALYSPA THE WOODLANDS","27172 I-45 NORTH","OAK RIDGE",TX,77385,MONTGOMERY,Profit,INDEPENDENT,18,TRUE,11/24/15,30.159864,-95.450146,1,range_interpolation,27172,"I 45",,,Conroe,TX,"Montgomery County",77385,US,"TIGER/Line® dataset from the US Census Bureau"
452580,14,"US RENAL CARE TARRANT DIALYSIS ARLINGTON","203 W RANDOL MILL RD",ARLINGTON,TX,76011,TARRANT,Profit,"US RENAL CARE, INC.",24,TRUE,6/20/86,32.750761,-97.108413,1,rooftop,203,"W Randol Mill Rd",,,Arlington,TX,"Tarrant County",76011,US,"Tarrant County"
672898,14,"FREEDOM DIALYSIS, INC.","7746 HWY 6, STE C","MISSOURI CITY",TX,77459,"FORT BEND",Profit,INDEPENDENT,1,FALSE,11/1/18,29.544165,-95.547837,1,range_interpolation,7746,"State Hwy 6",Ste,6,"Missouri City",TX,"Fort Bend County",77459,US,"TIGER/Line® dataset from the US Census Bureau"
