Provider Number,Network,Facility Name,Address Line 1,City,State,Zip,County,Profit or Non-Profit,Chain Organization,# of Dialysis Stations,Offers in-center hemodialysis,Certification or Recertification Date
232710,11,DAVITA STARRWOOD HT AT HOME,3425 STARR RD STE A,ROYAL OAK,MI,48073,OAKLAND,Profit,DAVITA,0,FALSE,6/30/16
232347,11,PORTAGE HEALTH DIALYSIS CTR,500 CAMPUS DRIVE,HANCOCK,MI,49930,HOUGHTON,Profit,INDEPENDENT,12,TRUE,1/10/01
232679,11,FRESENIUS MEDICAL CARE - LANSING WEST,916 MALL DR E STE 100,LANSING,MI,48917,EATON,Profit,FRESENIUS MEDICAL CARE,16,TRUE,3/5/12
232651,11,FMC - DUNDEE,129 HELLE BLVD,DUNDEE,MI,48131,MONROE,Profit,FRESENIUS MEDICAL CARE,16,TRUE,4/30/09
232609,11,DAVITA HALLWOOD DIALYSIS CENTER,4929 CLIO ROAD STE B,FLINT,MI,48504,GENESEE,Profit,DAVITA,16,TRUE,6/1/03
232660,11,FMS - SHELDON CORNERS,6064 N SHELDON RD,CANTON,MI,48187,WAYNE,Profit,FRESENIUS MEDICAL CARE,16,TRUE,7/15/10
232541,11,DAVITA MIDLAND DIALYSIS,4901 JEFFERSON AVE,MIDLAND,MI,48640,MIDLAND,Profit,DAVITA,24,TRUE,3/9/95
232523,11,FMC DIALYSIS - ROMEO PLANK,46591 ROMEO PLANK RD STE 101,MACOMB,MI,48044,MACOMB,Profit,FRESENIUS MEDICAL CARE,16,TRUE,3/18/92
232578,11,DAVITA STATE FAIR DIALYSIS,19800 WOODWARD AVE,DETROIT,MI,48203,WAYNE,Profit,DAVITA,21,TRUE,9/16/99
232624,11,DAVITA BALLENGER POINTE DIALYSIS,2262 S BALLENGER HWY,FLINT,MI,48503,GENESEE,Profit,DAVITA,20,TRUE,5/23/05
232736,11,DAVITA ROSEVILLE COMMONS DIALYSIS,18001 E 10 MILE RD STE B,ROSEVILLE,MI,48066,MACOMB,Profit,DAVITA,24,TRUE,2/20/19
232502,11,WASHTENAW REGIONAL DIALYSIS CTR,5205 MCAULEY DR,YPSILANTI,MI,48197,WASHTENAW,Profit,FRESENIUS MEDICAL CARE,21,TRUE,6/5/78
232703,11,FMC - KENTWOOD,4300 CALLANDER DR SE,GRAND RAPIDS,MI,49508,KENT,Profit,FRESENIUS MEDICAL CARE,16,TRUE,1/13/15
232640,11,FMC HASTINGS AVE - HOLLAND,649 HASTINGS AVE,HOLLAND,MI,49423,OTTAWA,Profit,FRESENIUS MEDICAL CARE,18,TRUE,12/6/07
232625,11,FMC - CHARLOTTE,111 LANSING ST STE 120,CHARLOTTE,MI,48813,EATON,Profit,FRESENIUS MEDICAL CARE,12,TRUE,6/30/05
232644,11,RRC - WEST FLINT,G4007 CORUNNA RD,FLINT,MI,48532,GENESEE,Profit,RELIANT RENAL CARE,24,TRUE,6/26/92
232529,11,DAVITA NEW CENTER DIALYSIS,7700 2ND AVE STE 130,DETROIT,MI,48202,WAYNE,Profit,DAVITA,17,TRUE,5/13/93
232613,11,DAVITA OAK PARK DIALYSIS,13481 W 10 MILE RD,OAK PARK,MI,48237,OAKLAND,Profit,DAVITA,20,TRUE,10/16/03
232575,11,DAVITA CLARKSTON DIALYSIS,6770 DIXIE HWY STE 205,CLARKSTON,MI,48346,OAKLAND,Profit,DAVITA,22,TRUE,5/17/99
232676,11,DAVITA ALMA DIALYSIS,1730 WRIGHT AVE,ALMA,MI,48801,GRATIOT,Profit,DAVITA,17,TRUE,9/1/77
232562,11,DAVITA MUSKEGON DIALYSIS,1250 MERCY DR STE 201,MUSKEGON HEIGHTS,MI,49444,MUSKEGON,Profit,DAVITA,29,TRUE,10/1/98
232721,11,"BIO-MEDICAL APPLICATIONS OF MICHIGAN, INC.",1266 ANNA J STEPP DR,YPSILANTI,MI,48197,WASHTENAW,Profit,FRESENIUS MEDICAL CARE,13,TRUE,4/20/18
232555,11,FMC DIALYSIS - ROMULUS,11200 METRO AIRPORT CENTER DR STE 120,ROMULUS,MI,48174,WAYNE,Profit,FRESENIUS MEDICAL CARE,14,TRUE,11/14/97
232704,11,DAVITA RIVERBEND DIALYSIS,415 S TELEGRAPH RD,MONROE,MI,48161,MONROE,Profit,DAVITA,13,TRUE,4/8/15
232687,11,DAVITA ANN ARBOR DIALYSIS,3147 OAK VALLEY DR,ANN ARBOR,MI,48108,WASHTENAW,Profit,DAVITA,16,TRUE,1/28/13
232629,11,RRC - LAPEER,1375 N MAIN ST,LAPEER,MI,48446,LAPEER,Profit,RELIANT RENAL CARE,12,TRUE,6/7/06
232737,11,"FMS CLYDE PARK SOUTH, LLC",5311 CLYDE PARK AVENUE SW,GRAND RAPIDS,MI,49509,KENT,Profit,FRESENIUS MEDICAL CARE,16,TRUE,2/18/19
232592,11,DAVITA DOWNRIVER KIDNEY CENTER,5600 ALLEN RD,ALLEN PARK,MI,48101,WAYNE,Profit,DAVITA,24,TRUE,2/26/01
232648,11,FMC - SANDUSKY,47 DAWSON ST STE 3,SANDUSKY,MI,48471,SANILAC,Profit,FRESENIUS MEDICAL CARE,12,TRUE,7/23/08
232535,11,DAVITA SOUTHGATE DIALYSIS,14752 NORTHLINE RD,SOUTHGATE,MI,48195,WAYNE,Profit,DAVITA,30,TRUE,2/4/94
232618,11,FMC - LANSING,3960 PATIENT CARE DR STE 112,LANSING,MI,48911,INGHAM,Profit,FRESENIUS MEDICAL CARE,25,TRUE,5/14/04
232515,11,GREENFIELD HS - LIVONIA,14555 LEVAN RD,LIVONIA,MI,48154,WAYNE,Non-Profit,GREENFIELD HEALTH SYSTEMS,13,TRUE,9/1/77
232733,11,"FMS BEAUMONTH HEALTH, LLC",44300 DEQUINDRE RD,STERLING HEIGHTS,MI,48314,MACOMB,Profit,FRESENIUS MEDICAL CARE,22,TRUE,9/26/18
232514,11,FMC DIALYSIS - ADRIAN,715 LAKESHIRE TRL,ADRIAN,MI,49221,LENAWEE,Profit,FRESENIUS MEDICAL CARE,24,TRUE,2/7/90
232693,11,DAVITA BELTLINE HOME TRAINING,330 E BELTLINE AVE NE STE 2047,GRAND RAPIDS,MI,49506,KENT,Profit,DAVITA,1,FALSE,8/26/14
232717,11,DAVITA MID VALLEY PD HOME TRAINING,1205 N MICHIGAN AVE,SAGINAW,MI,48602,SAGINAW,Profit,DAVITA,0,FALSE,12/28/16
232699,11,FMC - ST JOHNS,975 E TOWNSEND RD,SAINT JOHNS,MI,48879,CLINTON,Profit,FRESENIUS MEDICAL CARE,13,TRUE,9/19/14
232605,11,DAVITA DAVISON DIALYSIS,1011 SOUTH STATE RD,DAVISON,MI,48423,GENESEE,Profit,DAVITA,15,TRUE,3/26/03
232653,11,DAVITA DEARBORN HOME DIALYSIS PD,22030 PARK ST,DEARBORN,MI,48124,WAYNE,Profit,DAVITA,2,FALSE,6/2/09
232544,11,GREENFIELD HS - NORTHWEST DETROIT,7800 W OUTER DR SUITE L10,DETROIT,MI,48235,WAYNE,Non-Profit,GREENFIELD HEALTH SYSTEMS,42,TRUE,7/20/95
232633,11,FMC - KALAMAZOO EAST,2901 E KILGORE RD,KALAMAZOO,MI,49001,KALAMAZOO,Profit,FRESENIUS MEDICAL CARE,17,TRUE,12/6/06
232348,11,OAKLAWN DIALYSIS CENTER,310 E MICHIGAN AVE,MARSHALL,MI,49068,CALHOUN,Non-Profit,FRESENIUS MEDICAL CARE,8,TRUE,7/27/07
232665,11,DAVITA RIVERWOOD DIALYSIS,24465 W 10 MILE RD,SOUTHFIELD,MI,48033,OAKLAND,Profit,DAVITA,16,TRUE,10/13/10
232728,11,HOME ADVANTAGE DIALYSIS,1621 44TH ST SW STE 300,WYOMING,MI,49509,KENT,Profit,INDEPENDENT,0,FALSE,9/21/18
232683,11,FRESENIUS MEDICAL CARE - HASTINGS,1230 W STATE ST STE C,HASTINGS,MI,49058,BARRY,Profit,FRESENIUS MEDICAL CARE,11,TRUE,9/12/12
232520,11,DAVITA DEARBORN DIALYSIS,1185 MONROE ST,DEARBORN,MI,48124,WAYNE,Profit,DAVITA,25,TRUE,12/13/91
232664,11,LIBERTY DIALYSIS AT LAKELAND - ROYALTON,3772 HOLLYWOOD RD,SAINT JOSEPH,MI,49085,BERRIEN,Profit,FRESENIUS MEDICAL CARE,1,FALSE,9/1/77
232510,11,GREENFIELD HS - TAYLOR,24565 HAIG ROAD,TAYLOR,MI,48180,WAYNE,Non-Profit,GREENFIELD HEALTH SYSTEMS,27,TRUE,9/1/77
232675,11,DAVITA MT PLEASANT DIALYSIS,404 S CRAPO ST,MOUNT PLEASANT,MI,48858,ISABELLA,Profit,DAVITA,15,TRUE,7/3/02
232698,11,DAVITA BAD AXE MI,897 N VAN DYKE RD,BAD AXE,MI,48413,HURON,Profit,DAVITA,13,TRUE,8/20/14
232639,11,DAVITA KALAMAZOO CENTRAL DIALYSIS,535 S BURDICK ST STE 110,KALAMAZOO,MI,49007,KALAMAZOO,Profit,DAVITA,10,TRUE,12/18/07
232628,11,DAVITA ROCHESTER HILLS DIALYSIS,1886 W AUBURN RD,ROCHESTER HILLS,MI,48309,OAKLAND,Profit,DAVITA,20,TRUE,5/19/06
232587,11,FMC WEST NORTON - MUSKEGON,1080 W NORTON AVE,MUSKEGON,MI,49441,MUSKEGON,Profit,FRESENIUS MEDICAL CARE,16,TRUE,12/6/00
232727,11,BIO MEDICAL APPLICATIONS OF MICHIGAN INC,49641 GRAND RIVER AVE,WIXOM,MI,48393,OAKLAND,Non-Profit,FRESENIUS MEDICAL CARE,13,TRUE,9/12/18
232550,11,DAVITA GARDEN WEST DIALYSIS,5715 N VENOY RD,WESTLAND,MI,48185,WAYNE,Profit,DAVITA,24,TRUE,12/9/96
232503,11,FMC DIALYSIS - EAST DETROIT,22151 MOROSS RD,DETROIT,MI,48236,WAYNE,Profit,FRESENIUS MEDICAL CARE,16,TRUE,4/16/79
232732,11,"FMS BEAUMONT HEALTH, LLC",2624 11 MILE RD,BERKLEY,MI,48072,OAKLAND,Profit,FRESENIUS MEDICAL CARE,28,TRUE,9/26/18
232670,11,NORTHWEST DETROIT DIALYSIS CENTER LLC,21000 NORTHWESTERN HWY,SOUTHFIELD,MI,48075,OAKLAND,Profit,GREENFIELD HEALTH SYSTEMS,30,TRUE,5/2/11
232580,11,FMC DIALYSIS - BEWICK,7733 E JEFFERSON AVE STE 120,DETROIT,MI,48214,WAYNE,Profit,FRESENIUS MEDICAL CARE,30,TRUE,7/21/00
232528,11,MUNSON DIALYSIS CENTER,4062 W ROYAL DR,TRAVERSE CITY,MI,49684,GRAND TRAVERSE,Non-Profit,INDEPENDENT,18,TRUE,1/1/93
232623,11,FMC - BATTLE CREEK NORTH,233 ROOSEVELT AVE E,BATTLE CREEK,MI,49037,CALHOUN,Profit,FRESENIUS MEDICAL CARE,16,TRUE,3/10/05
232567,11,GREENFIELD HS - EASTPOINTE,21400 KELLY RD,EASTPOINTE,MI,48021,MACOMB,Non-Profit,GREENFIELD HEALTH SYSTEMS,24,TRUE,5/26/98
232659,11,FMC - GULL ROAD,5010 GULL RD,KALAMAZOO,MI,49048,KALAMAZOO,Profit,FRESENIUS MEDICAL CARE,12,TRUE,8/11/10
232561,11,FMC - KALAMAZOO,521 E MICHIGAN AVE,KALAMAZOO,MI,49007,KALAMAZOO,Profit,FRESENIUS MEDICAL CARE,24,TRUE,8/1/98
232591,11,FMC - BALDWIN,1101 WASHINGTON ST,BALDWIN,MI,49304,LAKE,Profit,FRESENIUS MEDICAL CARE,13,TRUE,1/29/01
232554,11,FMC DIALYSIS - CLINTON,35351A S GRATIOT AVE,CLINTON TOWNSHIP,MI,48035,MACOMB,Profit,FRESENIUS MEDICAL CARE,32,TRUE,10/13/97
232709,11,FMC - EAST ANN ARBOR HOME DIALYSIS,4949 WASHTENAW AVE,ANN ARBOR,MI,48108,WASHTENAW,Profit,FRESENIUS MEDICAL CARE,0,FALSE,6/1/16
232599,11,FMC ROCKFORD PARK - ROCKFORD,311 ROCKFORD PARK DR NE,ROCKFORD,MI,49341,KENT,Profit,FRESENIUS MEDICAL CARE,16,TRUE,8/21/02
232543,11,DAVITA REDFORD DIALYSIS,22711 GRAND RIVER AVE,DETROIT,MI,48219,WAYNE,Profit,DAVITA,32,TRUE,8/2/95
232738,11,DAVITA WYOMING STREET DIALYSIS,13945 WYOMING ST,DETROIT,MI,48238,WAYNE,Profit,DAVITA,13,TRUE,4/1/19
232630,11,FMC - CHESTERFIELD,48656 GRATIOT AVE,CHESTERFIELD,MI,48051,MACOMB,Profit,FRESENIUS MEDICAL CARE,16,TRUE,9/14/06
232350,11,CHIPPEWA DIALYSIS SERVICES,"509 OSBORN BLVD, STE 200",SAULT SAINTE MARIE,MI,49783,CHIPPEWA,Non-Profit,INDEPENDENT,9,TRUE,11/24/97
232594,11,RRC - MT MORRIS,7220 N SAGINAW RD,MOUNT MORRIS,MI,48458,GENESEE,Profit,RELIANT RENAL CARE,17,TRUE,8/6/01
232643,11,DAVITA GROSSE POINTE DIALYSIS,18000 E WARREN AVE,DETROIT,MI,48224,WAYNE,Profit,DAVITA,25,TRUE,2/7/08
232655,11,FRESENIUS MEDICAL CARE - STURGIS,1276 KITSON ST,STURGIS,MI,49091,SAINT JOSEPH,Profit,FRESENIUS MEDICAL CARE,12,TRUE,9/21/09
232619,11,FRESENIUS MEDICAL CARE - TAYLOR,22970 NORTHLINE RD STE 100,TAYLOR,MI,48180,WAYNE,Profit,FRESENIUS MEDICAL CARE,12,TRUE,5/13/04
232688,11,FRESENIUS MEDICAL CARE AT BENTON HARBOR,338 8TH ST,BENTON HARBOR,MI,49022,BERRIEN,Profit,FRESENIUS MEDICAL CARE,21,TRUE,7/18/13
232718,11,DAVITA EAST CHINA DIALYSIS,4180 HOSPITAL DR,EAST CHINA,MI,48054,SAINT CLAIR,Profit,DAVITA,13,TRUE,12/28/16
232539,11,DAVITA MOTOR CITY DIALYSIS HOME TRAINING,4727 SAINT ANTOINE ST,DETROIT,MI,48201,WAYNE,Profit,DAVITA,2,FALSE,9/13/94
232590,11,FMC - CADILLAC,203 PALUSTER ST,CADILLAC,MI,49601,WEXFORD,Profit,FRESENIUS MEDICAL CARE,12,TRUE,1/29/01
232666,11,"FMS BEAUMONT HEALTH, LLC",26400 W 12 MILE RD STE 112,SOUTHFIELD,MI,48034,OAKLAND,Profit,FRESENIUS MEDICAL CARE,24,TRUE,10/20/10
232649,11,DAVITA GLADWIN DIALYSIS,673 QUARTER ST,GLADWIN,MI,48624,GLADWIN,Profit,DAVITA,19,TRUE,7/11/08
232705,11,DAVITA ROSCOMMON DIALYSIS,10450 N ROSCOMMON RD,ROSCOMMON,MI,48653,ROSCOMMON,Profit,DAVITA,13,TRUE,11/10/15
232556,11,DAVITA GAYLORD DIALYSIS,1989 WALDEN DR,GAYLORD,MI,49735,OTSEGO,Profit,DAVITA,12,TRUE,11/14/97
232614,11,"GREAT LAKES DIALYSIS, LLC",14614 KERCHEVAL ST,DETROIT,MI,48215,WAYNE,Profit,INDEPENDENT,24,TRUE,12/17/03
232601,11,DAVITA FLUSHING DIALYSIS,"3469 PIERSON PLACE, STE A",FLUSHING,MI,48433,GENESEE,Profit,DAVITA,12,TRUE,12/3/02
232604,11,DAVITA SOUTHFIELD WEST DIALYSIS,21900 MELROSE AVE,SOUTHFIELD,MI,48075,OAKLAND,Profit,DAVITA,18,TRUE,2/25/03
232345,11,DEVOS CHILDRENS HOSP - DIALYSIS UNIT,"35 MICHIGAN ST NE, MC 83",GRAND RAPIDS,MI,49503,KENT,Non-Profit,INDEPENDENT,4,TRUE,8/9/04
232734,11,DIALYSIS CARE CENTER FREMONT LLC,1454 W MAIN ST,FREMONT,MI,49412,NEWAYGO,Profit,DIALYSIS CARE CENTER FREMONT LLC,7,TRUE,1/23/19
232545,11,DAVITA KRESGE DIALYSIS,4145 CASS AVE,DETROIT,MI,48201,WAYNE,Profit,DAVITA,32,TRUE,7/21/95
232513,11,FMC DIALYSIS - WARREN,30300 HOOVER RD STE 100,WARREN,MI,48093,MACOMB,Profit,FRESENIUS MEDICAL CARE,24,TRUE,9/29/89
232692,11,DAVITA GRAYLING HOME TRAINING PD,125 E MICHIGAN AVE,GRAYLING,MI,49738,CRAWFORD,Profit,DAVITA,1,FALSE,8/5/14
232722,11,LINCOLN PARK KIDNEY CENTER LLC,1491 SOUTHFIELD RD,LINCOLN PARK,MI,48146,WAYNE,Profit,AMERICAN RENAL ASSOCIATES,20,TRUE,8/2/18
232700,11,RRC - LAPEER HOME CHOICE DIALYSIS,582 S MAIN ST,LAPEER,MI,48446,LAPEER,Profit,RELIANT RENAL CARE,0,FALSE,8/4/14
232576,11,MICHIGAN DIALYSIS SERVICES OF ANN ARBOR,2850 S INDUSTRIAL HWY STE 100,ANN ARBOR,MI,48104,WASHTENAW,Non-Profit,UNIVERSITY OF MICHIGAN,17,TRUE,7/1/99
232671,11,US RENAL CARE WATERVLIET DIALYSIS,8816 RED ARROW HWY,WATERVLIET,MI,49098,BERRIEN,Profit,"US RENAL CARE, INC.",16,TRUE,6/6/11
232516,11,GREENFIELD HS - PONTIAC,44200 WOODWARD AVE STE 109,PONTIAC,MI,48341,OAKLAND,Non-Profit,GREENFIELD HEALTH SYSTEMS,24,TRUE,5/23/90
232583,11,DAVITA SCHAEFFER DRIVE DIALYSIS,18100 SCHAEFER HWY,DETROIT,MI,48235,WAYNE,Profit,DAVITA,20,TRUE,11/1/99
232634,11,LANSING DIALYSIS OF FMC,2710 S WASHINGTON AVE,LANSING,MI,48910,INGHAM,Profit,FRESENIUS MEDICAL CARE,37,TRUE,1/25/07
232563,11,DAVITA PDI-GRAND HAVEN,16964 ROBBINS RD,GRAND HAVEN,MI,49417,OTTAWA,Profit,DAVITA,12,TRUE,10/1/98
232622,11,DAVITA WESTLAND DIALYSIS,36588 FORD RD,WESTLAND,MI,48185,WAYNE,Profit,DAVITA,16,TRUE,11/9/04
232586,11,DAVITA SAGINAW DIALYSIS,311 HOYT AVE,SAGINAW,MI,48607,SAGINAW,Profit,DAVITA,13,TRUE,8/9/00
232681,11,ELIZABETH C HOSICK DIALYSIS CTR,225 PARK AVE,FRANKFORT,MI,49635,BENZIE,Profit,INDEPENDENT,6,TRUE,5/31/12
232627,11,FMC - SHELBY,56065 VAN DYKE AVE,SHELBY TOWNSHIP,MI,48316,MACOMB,Profit,FRESENIUS MEDICAL CARE,24,TRUE,6/22/06
232663,11,DAVITA BURTON DIALYSIS,4015 DAVISON RD,BURTON,MI,48509,GENESEE,Profit,DAVITA,12,TRUE,10/13/10
232646,11,DAVITA LANSING HOME TRAINING (PD),4530 S HAGADORN RD STE B,EAST LANSING,MI,48823,INGHAM,Profit,DAVITA,6,FALSE,6/12/08
232509,11,FMC DIALYSIS - PORT HURON,2607 ELECTRIC AVE,PORT HURON,MI,48060,SAINT CLAIR,Profit,FRESENIUS MEDICAL CARE,26,TRUE,11/26/85
232674,11,FRESENIUS MEDICAL CARE - MARQUETTE,1009 HARBOR HILLS DR,MARQUETTE,MI,49855,MARQUETTE,Profit,FRESENIUS MEDICAL CARE,16,TRUE,9/1/77
232566,11,FMC CLYDE PARK - WYOMING,4893 CLYDE PARK AVE SW,WYOMING,MI,49509,KENT,Profit,FRESENIUS MEDICAL CARE,36,TRUE,9/18/98
232697,11,DAVITA BLOOMFIELD HILLS HOME DIALYSIS,42886 WOODWARD AVE,BLOOMFIELD HILLS,MI,48304,OAKLAND,Profit,DAVITA,0,FALSE,8/7/14
232611,11,FMC - BIG RAPIDS,14307 NORTHLAND DR,BIG RAPIDS,MI,49307,MECOSTA,Profit,FRESENIUS MEDICAL CARE,12,TRUE,8/5/03
232658,11,WAYNE COUNTY DIALYSIS,20001 LIVERNOIS AVE STE 500,DETROIT,MI,48221,WAYNE,Profit,AMERICAN RENAL ASSOCIATES,25,TRUE,7/27/10
232521,11,FMC DIALYSIS - FLINT,2222 S LINDEN RD STE S,FLINT,MI,48532,GENESEE,Profit,FRESENIUS MEDICAL CARE,19,TRUE,12/13/91
232582,11,FMC DIALYSIS - WEST ANN ARBOR,2355 W STADIUM BLVD,ANN ARBOR,MI,48103,WASHTENAW,Profit,FRESENIUS MEDICAL CARE,10,TRUE,12/10/99
232715,11,"FMS KALAMAZOO, LLC",12180 N US HIGHWAY 131,SCHOOLCRAFT,MI,49087,KALAMAZOO,Profit,FRESENIUS MEDICAL CARE,4,FALSE,9/29/16
232549,11,DAVITA NOVI DIALYSIS,27150 PROVIDENCE PKWY STE A,NOVI,MI,48374,OAKLAND,Profit,DAVITA,21,TRUE,4/3/96
232600,11,DAVITA GREENVIEW DIALYSIS,18544 EIGHT MILE ROAD,SOUTHFIELD,MI,48075,OAKLAND,Profit,DAVITA,24,TRUE,9/26/02
232505,11,GREENFIELD HS - DETROIT WEST PAVILION,2799 W GRAND BLVD,DETROIT,MI,48202,WAYNE,Non-Profit,GREENFIELD HEALTH SYSTEMS,46,TRUE,9/1/77
232638,11,DAVITA IONIA DIALYSIS,2622 HEARTLAND BLVD,IONIA,MI,48846,IONIA,Profit,DAVITA,12,TRUE,9/21/07
232726,11,DAVITA NOVI HOME TRAINING,27225 PROVIDENCE PKWY STE 300,NOVI,MI,48374,OAKLAND,Profit,DAVITA,0,FALSE,9/7/18
232533,11,GREAT LAKES DIALYSIS - MONROE,992 S MONROE ST,MONROE,MI,48161,MONROE,Profit,FRESENIUS MEDICAL CARE,21,TRUE,1/21/94
232526,11,FMC DIALYSIS - NORTHWEST DETROIT,18944 GRAND RIVER AVE,DETROIT,MI,48223,WAYNE,Profit,FRESENIUS MEDICAL CARE,26,TRUE,7/17/92
232684,11,DAVITA HARPER WOOD DIALYSIS,19265 VERNIER RD,HARPER WOODS,MI,48225,WAYNE,Profit,DAVITA,24,TRUE,9/26/12
232731,11,"FMS ROCHESTER HILLS, LLC",1406 WALTON BLVD,ROCHESTER HILLS,MI,48309,OAKLAND,Profit,FRESENIUS MEDICAL CARE,13,TRUE,11/8/18
232572,11,DAVITA LUDINGTON DIALYSIS,7 N ATKINSON DR STE 210,LUDINGTON,MI,49431,MASON,Profit,DAVITA,16,TRUE,12/1/98
232691,11,HOME DIALYSIS SPECIALTY CENTER,29001 HARPER AVE,SAINT CLAIR SHORES,MI,48081,MACOMB,Profit,GREENFIELD HEALTH SYSTEMS,1,FALSE,5/20/14
232553,11,DAVITA ALPENA DIALYSIS,301 OXBOW DR,ALPENA,MI,49707,ALPENA,Profit,DAVITA,19,TRUE,5/30/97
232708,11,DAVITA STARRWOOD DIALYSIS,3425 STARR RD STE B,ROYAL OAK,MI,48073,OAKLAND,Profit,DAVITA,17,TRUE,6/30/16
232607,11,DAVITA NEWAYGO COUNTY DIALYSIS,1317 W MAIN ST,FREMONT,MI,49412,NEWAYGO,Profit,DAVITA,14,TRUE,5/21/03
232656,11,DAVITA ORCHARD SQUARE DIALYSIS,1900 S TELEGRAPH RD STE 200,BLOOMFIELD HILLS,MI,48302,OAKLAND,Profit,DAVITA,20,TRUE,9/18/09
232635,11,DAVITA FENTON DIALYSIS,17420 SILVER PARKWAY,FENTON,MI,48430,GENESEE,Profit,DAVITA,12,TRUE,5/18/07
232689,11,DAVITA NORTON SHORES DIALYSIS,955 SEMINOLE RD,MUSKEGON,MI,49441,MUSKEGON,Profit,DAVITA,12,TRUE,1/13/14
232501,11,FMC DIALYSIS - LIVONIA,32423 SCHOOLCRAFT,LIVONIA,MI,48150,WAYNE,Profit,FRESENIUS MEDICAL CARE,20,TRUE,9/1/77
232608,11,DAVITA FLINT DIALYSIS CENTER,"2 HURLEY PLAZA, SUITE 115",FLINT,MI,48503,GENESEE,Profit,DAVITA,20,TRUE,9/1/77
232596,11,DAVITA ROMULUS DIALYSIS,31470 ECORSE RD,ROMULUS,MI,48174,WAYNE,Profit,DAVITA,12,TRUE,6/6/02
232739,11,DAVITA TROY DIALYSIS,2391 15 MILE RD,STERLING HEIGHTS,MI,48310,MACOMB,Profit,DAVITA,13,TRUE,4/10/19
232540,11,DAVITA MACOMB KIDNEY CENTER,28295 SCHOENHERR RD,WARREN,MI,48088,MACOMB,Profit,DAVITA,20,TRUE,10/3/94
232518,11,FMC - BOTSFORD PARK,28425 W 8 MILE RD,LIVONIA,MI,48152,WAYNE,Profit,FRESENIUS MEDICAL CARE,29,TRUE,9/27/91
232672,11,DAVITA MT MORRIS DIALYSIS,6141 N SAGINAW RD,MOUNT MORRIS,MI,48458,GENESEE,Profit,DAVITA,13,TRUE,8/9/11
232507,11,GREENFIELD HS - DEARBORN,19001 HUBBARD DR,DEARBORN,MI,48126,WAYNE,Non-Profit,GREENFIELD HEALTH SYSTEMS,48,TRUE,9/1/77
232577,11,UNIV OF MI DIALYSIS CLINICS - LIVONIA,19900 HAGGERTY RD STE 106,LIVONIA,MI,48152,WAYNE,Non-Profit,UNIVERSITY OF MICHIGAN,16,TRUE,7/1/99
232735,11,BIO MEDICAL APPLICATIONS OF MICHIGAN INC,5250 AUTO CLUB DR STE 100,DEARBORN,MI,48126,WAYNE,Profit,FRESENIUS MEDICAL CARE,13,TRUE,1/23/19
232530,11,FMC DIALYSIS - UNIVERSITY,18430 LIVERNOIS AVE,DETROIT,MI,48221,WAYNE,Profit,FRESENIUS MEDICAL CARE,32,TRUE,9/1/77
232512,11,DAVITA CORNERSTONE DIALYSIS,23857 GREENFIELD RD,SOUTHFIELD,MI,48075,OAKLAND,Profit,DAVITA,25,TRUE,12/21/88
232620,11,FMC - TAWAS BAY,1698 E HURON,EAST TAWAS,MI,48730,IOSCO,Profit,FRESENIUS MEDICAL CARE,12,TRUE,7/7/04
232661,11,DAVITA WEST BLOOMFIELD DIALYSIS,6010 W MAPLE RD STE 215,WEST BLOOMFIELD,MI,48322,OAKLAND,Profit,DAVITA,10,TRUE,6/17/10
232571,11,DAVITA JACKSON DIALYSIS,234 W LOUIS GLICK HWY STE 200,JACKSON,MI,49201,JACKSON,Profit,DAVITA,21,TRUE,1/22/99
232723,11,DAVITA COLMARE DIALYSIS,6302 DIXIE HWY,BRIDGEPORT,MI,48722,SAGINAW,Profit,DAVITA,12,TRUE,8/10/18
232559,11,FMC - ALLEGAN,730 AIRWAY DR,ALLEGAN,MI,49010,ALLEGAN,Profit,FRESENIUS MEDICAL CARE,12,TRUE,8/1/98
232706,11,DAVITA SPARTAN DIALYSIS,4530 S HAGADORN RD STE A,EAST LANSING,MI,48823,INGHAM,Profit,DAVITA,12,TRUE,3/25/16
232650,11,FRESENIUS - IRON MOUNTAIN,1711 S STEPHENSON AVE,IRON MOUNTAIN,MI,49801,DICKINSON,Profit,FRESENIUS MEDICAL CARE,11,TRUE,4/8/98
232328,11,CHILDRENS HOSPITAL OF MICHIGAN DIALYSIS,3950 BEAUBIEN BLVD,DETROIT,MI,48201,WAYNE,Profit,INDEPENDENT,9,TRUE,9/1/77
232309,11,UNIV OF MI DIALYSIS - PEDIATRIC,1540 E HOSPITAL DR RM 10-712,ANN ARBOR,MI,48109,WASHTENAW,Non-Profit,INDEPENDENT,10,TRUE,1/1/77
232631,11,DAVITA EAST DEARBORN DIALYSIS,13200 W WARREN AVE,DEARBORN,MI,48126,WAYNE,Profit,DAVITA,16,TRUE,11/16/06
232667,11,FMC - GARDEN CITY,27201 W WARREN ST,DEARBORN HEIGHTS,MI,48127,WAYNE,Profit,FRESENIUS MEDICAL CARE,16,TRUE,10/25/10
232589,11,FMC - MANISTEE,1293 E PARKDALE AVE,MANISTEE,MI,49660,MANISTEE,Profit,FRESENIUS MEDICAL CARE,8,TRUE,1/29/01
232602,11,RRC - DAVISON,2031 FAIRWAY DR,DAVISON,MI,48423,GENESEE,Profit,RELIANT RENAL CARE,16,TRUE,2/4/03
