Provider Number,Network,Facility Name,Address Line 1,City,State,Zip,County,Profit or Non-Profit,Chain Organization,# of Dialysis Stations,Offers in-center hemodialysis,Certification or Recertification Date
852500,6,FRESENIUS MEDICAL CARE AUGUSTA HOME,2470 WRIGHTSBORO RD,AUGUSTA,GA,30904,RICHMOND,Profit,FRESENIUS MEDICAL CARE,0,FALSE,12/8/15
852518,6,DAVITA SENOIA DIALYSIS,105 VILLAGE CIRCLE,SENOIA,GA,30276,COWETA,Profit,DAVITA,13,TRUE,9/27/16
852565,6,RENAL CARE OPTIONS,109 PARKER DRIVE,LAGRANGE,GA,30240,TROUP,Profit,RENAL CARE OPTIONS,11,TRUE,9/27/19
852554,6,DAVITA PANOLA DIALYSIS,5360 SNAPFINGER WOODS DR,STONECREST,GA,30038,UNKNOWN,Profit,INDEPENDENT,20,TRUE,12/21/18
852504,6,DSI DEKALB DIALYSIS,4570B MEMORIAL DRIVE,DECATUR,GA,30032,UNKNOWN,Profit,"US RENAL CARE, INC.",13,TRUE,10/14/15
852537,6,EMORY DIALYSIS LLC,2165 NORTH DECATUR ROAD,DECATUR,GA,30033,UNKNOWN,Non-Profit,"EMORY DIALYSIS, LLC",22,TRUE,4/17/18
852522,6,"BIO-MEDICAL APPLICATIONS OF GEORGIA, INC.",3441 FENCE ROAD,DACULA,GA,30019,GWINNETT,Profit,FRESENIUS MEDICAL CARE,21,TRUE,3/2/17
852527,6,DAVITA CENTER HILL DIALYSIS,2045 DONALD LEE HOLLOWELL PKWY NW,ATLANTA,GA,30318,FULTON,Profit,DAVITA,13,TRUE,8/3/17
852506,6,BIO-MEDICAL APPLICATIONS OF GEORGIA,110 LOGAN COURT,ALBANY,GA,31707,DOUGHERTY,Profit,FRESENIUS MEDICAL CARE,11,TRUE,4/20/16
852556,6,"TOTAL RENAL CARE, INC.",708 S. BROAD STREET,THOMASVILLE,GA,31792,THOMAS,Profit,DAVITA,4,FALSE,11/1/17
852549,6,FRESENIUS KIDNEY CARE CASCADE,1149 CASCADE PARKWAY SW,ATLANTA,GA,30311,FULTON,Profit,FRESENIUS MEDICAL CARE,17,TRUE,8/30/18
852529,6,"DIALYSIS CLINIC, INC. - LEESBURG",210 PARK STREET,LEESBURG,GA,31763,LEE,Profit,"DIALYSIS CLINIC, INC.",22,TRUE,9/1/17
852536,6,DAVITA MONTREAL DIALYSIS,1901 MONTREAL ROAD,TUCKER,GA,30084,UNKNOWN,Profit,DAVITA,13,TRUE,3/13/18
852513,6,"BIO-MEDICAL APPLICATIONS OF GA, INC",234 KINGS BAY ROAD,KINGSLAND,GA,31548,CAMDEN,Profit,FRESENIUS MEDICAL CARE,12,TRUE,7/14/16
852561,6,"BIO-MEDICAL APPLICATIONS OF GEORGIA, INC",112 VILLAGE WALK,DALLAS,GA,30132,PAULDING,Profit,FRESENIUS MEDICAL CARE,11,TRUE,6/5/19
852524,6,USRC MONROE,2161 W SPRING ST,MONROE,GA,30655,WALTON,Profit,"US RENAL CARE, INC.",15,TRUE,5/31/17
852545,6,DAVITA LILBURN DIALYSIS,4805 LAWRENCEVILLE HIGHWAY NW,LILBURN,GA,30047,GWINNETT,Profit,DAVITA,17,TRUE,7/3/18
852503,6,DIALYSIS CENTER OF MILLEDGEVILLE,1520 N. COLUMBIA STREET,MILLEDGEVILLE,GA,31061,BALDWIN,Profit,AMERICAN RENAL ASSOCIATES,21,FALSE,10/27/15
852517,6,"US RENAL CARE HIRAM HOME, LLC",500 NATHAN DEAN BLVD,DALLAS,GA,30157,PAULDING,Profit,"US RENAL CARE, INC.",1,FALSE,8/8/16
852564,6,FRESENIUS MEDICAL CARE LOCUST GROVE LLC,2855-GA-155 S,LOCUST GROVE,GA,30248,HENRY,Profit,FRESENIUS MEDICAL CARE,11,TRUE,10/9/19
852548,6,PUTNAM DIALYSIS LLC,301 SOUTH JEFFERSON AVENUE,EATONTON,GA,31024,PUTNAM,Profit,INDEPENDENT,12,TRUE,8/14/18
852521,6,"DSI SNELLVILLE, LLC",3370 SUGAR LOAF PARKWAY,LAWRENCEVILLE,GA,30044,GWINNETT,Profit,"US RENAL CARE, INC.",13,TRUE,2/22/17
852532,6,BALDWIN DIALYSIS CENTER,1310 NORTH COLUMBIA STREET,MILLEDGEVILLE,GA,31061,BALDWIN,Profit,AMERICAN RENAL ASSOCIATES,20,TRUE,12/19/17
852553,6,TOTAL RENAL CARE INC.,700 GORDON AVENUE,BAINBRIDGE,GA,39819,DECATUR,Profit,DAVITA,19,TRUE,11/1/17
852539,6,ATHENS KIDNEY CENTER,103 N. WASHINGTON AVE,EATONTON,GA,31024,PUTNAM,Non-Profit,INDEPENDENT,10,TRUE,4/19/18
162539,12,DAVITA COUNCIL BLUFFS DIALYSIS CENTER,300 W BROADWAY SUITE 150,COUNCIL BLUFFS,IA,51503,POTTAWATTAMIE,Profit,DAVITA,24,TRUE,4/29/08
162313,12,MERCY MEDICAL CENTER - CLINTON,638 S. BLUFF BLVD.,CLINTON,IA,52732,CLINTON,Non-Profit,INDEPENDENT,13,TRUE,3/4/92
163513,12,WARNER DIALYSIS CENTER,3150 18TH ST,SPIRIT LAKE,IA,51360,DICKINSON,Non-Profit,INDEPENDENT,12,TRUE,11/15/02
162562,12,FMC - MASON CITY,910 N EISENHOWER AVE,MASON CITY,IA,50401,CERRO GORDO,Profit,FRESENIUS MEDICAL CARE,21,TRUE,8/1/16
162512,12,"SOUTHEASTERN RENAL DIALYSIS, LC - W BURLINGTON",1213 S. GEAR,WEST BURLINGTON,IA,52655,DES MOINES,Profit,INDEPENDENT,12,TRUE,9/30/97
162544,12,DAVITA BUCHANAN COUNTY DIALYSIS,1600 1ST STREET EAST,INDEPENDENCE,IA,50644,BUCHANAN,Profit,DAVITA,12,TRUE,3/1/10
162518,12,DAVITA RENAL CENTER OF STORM LAKE,1426 N LAKE AVE,STORM LAKE,IA,50588,BUENA VISTA,Profit,DAVITA,16,TRUE,5/27/99
162550,12,DAVITA RENAL CENTER OF FORT DODGE,2520 9TH AVE SOUTH,FORT DODGE,IA,50501,WEBSTER,Profit,DAVITA,16,TRUE,9/1/11
162501,12,DAVITA CENTRAL DES MOINES DIALYSIS,1215 PLEASANT #106,DES MOINES,IA,50309,POLK,Profit,DAVITA,20,TRUE,6/12/86
162563,12,FMC - ALGONA,215 W CALL ST,ALGONA,IA,50511,KOSSUTH,Profit,FRESENIUS MEDICAL CARE,8,TRUE,8/1/16
162546,12,LE MARS AREA DIALYSIS SERVICES,1 1ST STREET SOUTHWEST,LE MARS,IA,51031,PLYMOUTH,Non-Profit,FRESENIUS MEDICAL CARE,9,TRUE,3/21/12
162534,12,DAVITA PERRY DIALYSIS,610 10TH ST,PERRY,IA,50220,DALLAS,Profit,DAVITA,8,TRUE,3/1/06
162556,12,FMC CLINE FAMILY DIALYSIS CENTER,1040 N 18TH ST,CENTERVILLE,IA,52544,APPANOOSE,Profit,FRESENIUS MEDICAL CARE,10,TRUE,2/1/13
163502,12,MAYO CLINIC HOSP-DYLS,901 MONTGOMERY ST.,DECORAH,IA,52101,WINNESHIEK,Non-Profit,INDEPENDENT,4,TRUE,2/13/96
162506,12,DAVITA WEST DES MOINES DIALYSIS,6800 LAKE DR #185,WEST DES MOINES,IA,50266,POLK,Profit,DAVITA,10,TRUE,1/1/96
162529,12,DAVITA RIVERPOINT DIALYSIS UNIT,501 SW 7TH ST STE B,DES MOINES,IA,50309,POLK,Profit,DAVITA,16,TRUE,3/16/04
162540,12,"SOUTHEASTERN RENAL DIALYSIS, L.C. - FAIRFIELD",2000 S MAIN ST,FAIRFIELD,IA,52556,JEFFERSON,Profit,INDEPENDENT,10,TRUE,2/9/09
162324,12,WAYNE COUNTY HOSPITAL ESRD,417 S. EAST ST.,CORYDON,IA,50060,WAYNE,Non-Profit,INDEPENDENT,5,TRUE,6/1/00
162520,12,DAVITA ATLANTIC DIALYSIS,1500 E 10TH STREET,ATLANTIC,IA,50022,CASS,Profit,DAVITA,6,TRUE,6/20/00
162525,12,FMC MIDWEST DIALYSIS,4000 INDIAN HILLS DR,SIOUX CITY,IA,51108,WOODBURY,Profit,FRESENIUS MEDICAL CARE,16,TRUE,12/4/02
162314,12,SAINT ANTHONYS REGIONAL HOSPITAL,311 S CLARK ST,CARROLL,IA,51401,CARROLL,Non-Profit,INDEPENDENT,12,TRUE,4/9/93
162557,12,DAVITA ANKENY DIALYSIS,2625 N ANKENY BLVD,ANKENY,IA,50023,POLK,Profit,DAVITA,12,TRUE,9/17/14
162559,12,DAVITA E.A. MOTTO DIALYSIS,1228 E RUSHOLME ST #1000,DAVENPORT,IA,52803,SCOTT,Profit,DAVITA,24,TRUE,10/1/14
162533,12,DAVITA EAST DES MOINES DIALYSIS,1301 PENNSYLVANIA AVE STE 208,DES MOINES,IA,50316,POLK,Profit,DAVITA,16,TRUE,5/11/05
162549,12,DAVITA AMES MARY GREELEY DIALYSIS,2322 E. 13TH ST.,AMES,IA,50010,STORY,Profit,DAVITA,16,TRUE,6/1/11
163514,12,MERCY MEDICAL CENTER DIALYSIS - MERCY PLAZA,5264 COUNCIL ST NE SUITE 200,CEDAR RAPIDS,IA,52402,LINN,Non-Profit,INDEPENDENT,33,TRUE,12/18/03
162528,12,DAVITA HARLAN DIALYSIS,1213 GARFIELD AVENUE,HARLAN,IA,51537,SHELBY,Profit,DAVITA,6,TRUE,11/1/03
162511,12,TRI- STATE DIALYSIS - MANCHESTER,709 W. MAIN,MANCHESTER,IA,52057,DELAWARE,Profit,INDEPENDENT,12,TRUE,6/19/97
162569,12,RCG MERCY DES MOINES LLC,9080 UNIVERSITY AVE,WAUKEE,IA,50263,DALLAS,Profit,FRESENIUS MEDICAL CARE,13,TRUE,8/29/19
162516,12,DAVITA CEDAR VALLEY DIALYSIS,1661 W. RIDGEWAY,WATERLOO,IA,50701,BLACK HAWK,Profit,DAVITA,24,TRUE,10/30/98
162554,12,DAVITA GREEN COUNTRY DIALYSIS,5250 UTICA RIDGE RD,DAVENPORT,IA,52807,SCOTT,Profit,DAVITA,12,TRUE,9/24/12
162524,12,DIALYSIS CLINIC INC. - ONAWA,1620 DIAMOND ST PLACE,ONAWA,IA,51040,MONONA,Non-Profit,"DIALYSIS CLINIC, INC.",12,TRUE,3/28/02
162567,12,DAVITA WINDSOR HEIGHTS DIALYSIS,1119 73RD ST,WINDSOR HEIGHTS,IA,50324,POLK,Profit,DAVITA,12,TRUE,9/7/18
162333,12,MERCY DIALYSIS - VINTON,502 NORTH 9TH AVENUE,VINTON,IA,52349,BENTON,Non-Profit,INDEPENDENT,5,TRUE,9/9/09
162537,12,"SOUTHEASTERN RENAL DIALYSIS, LC - FT MADISON",4703 AVENUE L,FORT MADISON,IA,52627,LEE,Profit,INDEPENDENT,12,TRUE,4/13/07
163509,12,UNIVERSITY OF IOWA HOSPITAL & CLINICS - NORTH LIBERTY,5 LIONS DRIVE,NORTH LIBERTY,IA,52317,JOHNSON,Non-Profit,INDEPENDENT,12,TRUE,9/1/98
162542,12,DAVITA CEDAR VALLEY WAVERLY DIALYSIS,220 10TH STREET SW,WAVERLY,IA,50677,BREMER,Profit,DAVITA,16,TRUE,6/1/09
162523,12,DAVITA NEWTON DIALYSIS,204 N 4TH AVE E  SUITE 134,NEWTON,IA,50208,JASPER,Profit,DAVITA,8,TRUE,4/26/01
162526,12,DAVITA WEST UNION DIALYSIS CENTER,405 HIGHWAY 150 N,WEST UNION,IA,52175,FAYETTE,Profit,DAVITA,16,TRUE,6/30/03
163516,12,WARNER DIALYSIS CENTER SPENCER,1721 W 18TH ST,SPENCER,IA,51301,CLAY,Non-Profit,INDEPENDENT,14,TRUE,10/17/18
162558,12,DAVITA FIVE SEASONS DIALYSIS,"1002 4TH AVENUE SE, SUITE A",CEDAR RAPIDS,IA,52403,LINN,Profit,DAVITA,16,TRUE,10/17/14
162560,12,DAVITA OTTUMWA DIALYSIS,1005 PENNSYLVANIA AVE #101,OTTUMWA,IA,52501,WAPELLO,Profit,DAVITA,12,TRUE,10/16/15
162306,12,UNIVERSITY OF IOWA HOSPITAL & CLINICS DIALYSIS,200 HAWKINS DRIVE,IOWA CITY,IA,52242,JOHNSON,Non-Profit,INDEPENDENT,20,TRUE,6/1/75
162548,12,DAVITA MARSHALLTOWN MARY GREELEY DIALYSIS,3120 2ND ST.,MARSHALLTOWN,IA,50158,MARSHALL,Profit,DAVITA,24,TRUE,6/1/11
162509,12,"SOUTHEASTERN RENAL DIALYSIS, L.C. - MOUNT PLEASANT",507 S WHITE ST,MOUNT PLEASANT,IA,52641,HENRY,Profit,INDEPENDENT,12,TRUE,10/23/84
162532,12,FMC - MERCY,95 UNIVERSITY STE. 11,DES MOINES,IA,50314,POLK,Profit,FRESENIUS MEDICAL CARE,21,TRUE,5/1/04
163507,12,UNIVERSITY OF IOWA HOSPITAL & CLINICS - GRINNELL,803 BROAD ST,GRINNELL,IA,50112,POWESHIEK,Non-Profit,INDEPENDENT,9,TRUE,7/28/97
162515,12,SIOUXLAND DIALYSIS,2530 GLENN AVE.,SIOUX CITY,IA,51106,WOODBURY,Profit,FRESENIUS MEDICAL CARE,24,TRUE,2/5/98
162553,12,FMC - MUSCATINE,311 PARHAM ST,MUSCATINE,IA,52761,MUSCATINE,Profit,FRESENIUS MEDICAL CARE,10,TRUE,10/24/12
162536,12,SANFORD HEALTH DIALYSIS HOSPERS,112 SUNRISE DRIVE,HOSPERS,IA,51238,SIOUX,Non-Profit,INDEPENDENT,8,TRUE,11/21/06
162541,12,DAVITA BLACK HAWK DIALYSIS,3421 W 9TH ST,WATERLOO,IA,50702,BLACK HAWK,Profit,DAVITA,18,TRUE,6/1/09
162517,12,"SOUTHEASTERN RENAL DIALYSIS, L.C. - LEE COUNTY",1419 MORGAN ST.,KEOKUK,IA,52632,LEE,Profit,INDEPENDENT,10,TRUE,1/6/99
163510,12,UNIVERSITY OF IOWA HOSPITAL & CLINICS - WASHINGTON,414 E. POLK ST.,WASHINGTON,IA,52353,WASHINGTON,Non-Profit,INDEPENDENT,6,TRUE,3/1/99
162566,12,DAVITA PELLA DIALYSIS,1117 HAZEL STREET,PELLA,IA,50219,MARION,Profit,DAVITA,9,TRUE,4/1/17
162543,12,FMC - MAQUOKETA,700 W GROVE ST,MAQUOKETA,IA,52060,JACKSON,Profit,FRESENIUS MEDICAL CARE,9,TRUE,11/1/09
162552,12,DAVITA CEDAR RAPIDS DIALYSIS,5945 COUNCIL ST NE,CEDAR RAPIDS,IA,52402,LINN,Profit,DAVITA,12,TRUE,9/7/12
162500,12,TRI- STATE DIALYSIS - DUBUQUE,1500 DELHI ST #2100,DUBUQUE,IA,52001,DUBUQUE,Profit,INDEPENDENT,32,TRUE,9/17/80
162309,12,MERCY MEDICAL CENTER - CEDAR RAPIDS,701 10TH ST SE,CEDAR RAPIDS,IA,52403,LINN,Non-Profit,INDEPENDENT,8,TRUE,3/12/85
162527,12,DAVITA SHENANDOAH DIALYSIS,300 PERSHING AVENUE,SHENANDOAH,IA,51601,PAGE,Profit,DAVITA,12,TRUE,11/1/03
162538,12,FMC - OTTUMWA,1110 QUINCY AVE. # 44,OTTUMWA,IA,52501,WAPELLO,Profit,FRESENIUS MEDICAL CARE,16,TRUE,6/1/06
162561,12,DAVITA SIOUX CITY DIALYSIS,5865 SUNNYBROOK DR,SIOUX CITY,IA,51106,WOODBURY,Profit,DAVITA,12,TRUE,9/27/16
162514,12,DAVITA CRESTON DIALYSIS,1700 W TOWNLINE ST #2B,CRESTON,IA,50801,UNION,Profit,DAVITA,8,TRUE,12/19/97
162530,12,FMC - BETTENDORF,4480 UTICA RIDGE ROAD SUITE 1130,BETTENDORF,IA,52722,SCOTT,Profit,FRESENIUS MEDICAL CARE,9,TRUE,12/15/04
162564,12,FMC - CHARLES CITY,707 GILBERT ST,CHARLES CITY,IA,50616,FLOYD,Profit,FRESENIUS MEDICAL CARE,8,TRUE,8/1/16
162535,12,FMC - DIALYSIS SERVICES DES MOINES SOUTH,6651 SW 9TH ST,DES MOINES,IA,50315,POLK,Profit,FRESENIUS MEDICAL CARE,19,TRUE,7/5/06
162507,12,FMC - DAVENPORT,120 W. LOCUST ST.,DAVENPORT,IA,52803,SCOTT,Profit,FRESENIUS MEDICAL CARE,19,TRUE,4/1/96
162547,12,DAVITA IOWA FALLS MARY GREELEY DIALYSIS,701 WASHINGTON AVE,IOWA FALLS,IA,50126,HARDIN,Profit,DAVITA,8,TRUE,6/1/11
163504,12,UNIVERSITY OF IOWA HOSPITAL & CLINICS - MUSCATINE,3465 MULBERRY AVE,MUSCATINE,IA,52761,MUSCATINE,Non-Profit,INDEPENDENT,12,TRUE,8/16/96
162555,12,RIVER VALLEY DIALYSIS,255 W LUCAS ST,MARENGO,IA,52301,IOWA,Profit,INDEPENDENT,6,TRUE,10/1/12
142598,10,DAVITA CARPENTERSVILLE DIALYSIS,2203 RANDALL RD,CARPENTERSVILLE,IL,60110,KANE,Profit,DAVITA,13,TRUE,5/30/00
142653,10,FMC - AUSTIN COMMUNITY KIDNEY CENTER,"4800 W CHICAGO AVE., 2ND FLOOR",CHICAGO,IL,60651,COOK,Profit,FRESENIUS MEDICAL CARE,20,TRUE,10/12/04
142702,10,FMC - WEST CHICAGO DIALYSIS CENTER,1859 NELTNOR BLVD,WEST CHICAGO,IL,60185,DU PAGE,Profit,FRESENIUS MEDICAL CARE,12,TRUE,9/18/14
142840,10,DAVITA - IRVING PARK DIALYSIS,4323 N PULASKI ROAD,CHICAGO,IL,60641,COOK,Profit,DAVITA,12,TRUE,5/29/18
142563,10,FMC - MCLEAN COUNTY,1505 EASTLAND MEDICAL PLAZA,BLOOMINGTON,IL,61701,MCLEAN,Profit,FRESENIUS MEDICAL CARE,20,TRUE,10/1/93
142795,10,DAVITA BELVIDERE DIALYSIS,1751 HENRY LUCKOW LANE,BELVIDERE,IL,61008,BOONE,Profit,DAVITA,12,TRUE,3/28/16
142618,10,FMC - SKOKIE DIALYSIS,9801 WOODS DR,SKOKIE,IL,60076,COOK,Profit,FRESENIUS MEDICAL CARE,14,TRUE,7/1/01
142734,10,DAVITA DANVILLE HOME TRAINING,3 POLAND ROAD,DANVILLE,IL,61832,VERMILION,Profit,DAVITA,0,FALSE,8/3/12
142526,10,FMC - QUAD CITIES,400 JOHN DEERE RD.,MOLINE,IL,61265,ROCK ISLAND,Profit,FRESENIUS MEDICAL CARE,36,TRUE,8/1/81
142672,10,FMC - OF MCHENRY,4312 W ELM STREET,MCHENRY,IL,60050,MCHENRY,Profit,FRESENIUS MEDICAL CARE,14,TRUE,8/8/05
142631,10,FMC - DIALYSIS SERVICES OF CONGRESS PARKWAY,3410 WEST VAN BUREN STREET,CHICAGO,IL,60624,COOK,Profit,FRESENIUS MEDICAL CARE,30,TRUE,11/6/02
142815,10,"FRESENIUS MEDICAL CARE CHIGACOGLAND, LLC",4616 BISHOP STREET,CHICAGO,IL,60609,COOK,Profit,FRESENIUS MEDICAL CARE,16,TRUE,6/5/17
142751,10,"USRC ADVANCED HOME THERAPIES, LLC",1201-A  BUTTERFIELD ROAD,DOWNERS GROVE,IL,60515,DU PAGE,Profit,"US RENAL CARE, INC.",4,FALSE,5/2/13
142761,10,HOME DIALYSIS SEVICES HICKORY HILLS LLC,7831 W 95TH ST STE CNE,HICKORY HILLS,IL,60457,COOK,Profit,INDEPENDENT,0,FALSE,9/27/13
142729,10,FMC - WEST BATAVIA,2580 WEST FABYAN PARKWAY,BATAVIA,IL,60510,KANE,Profit,FRESENIUS MEDICAL CARE,12,TRUE,5/4/12
142866,10,NORTHGROVE DIALYSIS,2491 INDUSTRIAL DR. SUITE 200,HIGHLAND,IL,62249,MADISON,Profit,INDEPENDENT,12,TRUE,12/30/19
142585,10,DAVITA MATTOON DIALYSIS,6051 DEVELOPEMENT DRIVE,CHARLESTON,IL,61920,COLES,Profit,DAVITA,18,TRUE,1/1/98
142766,10,FMC - LOGAN SQUARE,2721 N SPAULDING,CHICAGO,IL,60647,COOK,Profit,FRESENIUS MEDICAL CARE,16,TRUE,1/29/14
142798,10,FMC - LEMONT,16177 W 127TH STREET,LEMONT,IL,60439,COOK,Profit,FRESENIUS MEDICAL CARE,12,TRUE,8/30/16
142719,10,DAVITA WEST LAWN DIALYSIS,7000-C S. PULASKI,CHICAGO,IL,60629,COOK,Profit,DAVITA,12,TRUE,3/17/11
142508,10,FMC - SOUTHSIDE DIALYSIS CENTER,3134 WEST 76TH STREET,CHICAGO,IL,60652,COOK,Profit,FRESENIUS MEDICAL CARE,39,TRUE,1/1/90
142855,10,DAVITA - SALT CREEK DIAYSIS,196 W. NORTH AVENUE,VILLA PARK,IL,60181,DU PAGE,Profit,INDEPENDENT,12,TRUE,5/6/19
142630,10,FMC - ALSIP DIALYSIS CENTER,12250 S CICERO STE 105,ALSIP,IL,60803,COOK,Profit,FRESENIUS MEDICAL CARE,16,TRUE,1/30/03
142591,10,FMC - MACOMB,210 E CALHOUN STREET,MACOMB,IL,61455,MCDONOUGH,Profit,FRESENIUS MEDICAL CARE,8,TRUE,3/3/00
142605,10,FMC - BOLINGBROOK DIALYSIS,"329 REMINGTON BLVD, STE 110",BOLINGBROOK,IL,60440,WILL,Profit,FRESENIUS MEDICAL CARE,24,TRUE,11/6/00
142696,10,DAVITA WOODRIDGE HOME DIALYSIS PD,7425 JANES AVENUE,WOODRIDGE,IL,60517,DU PAGE,Profit,DAVITA,6,TRUE,9/23/08
142569,10,FMC - PRAIRIE,1717 S WABASH AVENUE,CHICAGO,IL,60616,COOK,Profit,FRESENIUS MEDICAL CARE,27,TRUE,1/1/88
142316,10,DIALYSIS - UNIVERSITY OF ILLINOIS HOSPITAL,"1859 W TAYLOR , UIMCC MC 794, ROOM 1003",CHICAGO,IL,60612,COOK,Profit,INDEPENDENT,24,TRUE,1/1/68
142551,10,FMC - GLENVIEW DIALYSIS CENTER,4248 COMMERCIAL WAY,GLENVIEW,IL,60025,COOK,Profit,FRESENIUS MEDICAL CARE,20,TRUE,11/28/90
142661,10,DAVITA STONY CREEK DIALYSIS,6246 W 95TH ST,OAK LAWN,IL,60453,COOK,Profit,DAVITA,16,TRUE,3/21/05
142637,10,FMC - BREESE DIALYSIS,160 NORTH MAIN STREET,BREESE,IL,62230,CLINTON,Profit,FRESENIUS MEDICAL CARE,8,TRUE,3/24/03
142779,10,NX STAGE KIDNEY CARE,1600 W 16TH ST  STE 13,OAK BROOK,IL,60523,DU PAGE,Profit,INDEPENDENT,8,TRUE,10/1/14
142784,10,MIDWEST KIDNEY CENTER,8632 S PULASKI RD,CHICAGO,IL,60652,COOK,Profit,INDEPENDENT,1,FALSE,8/18/15
142835,10,DAVITA WASHINGTON HEIGHTS DIALYSIS,10620 S. HALSTED STREET,CHICAGO,IL,60628,COOK,Profit,INDEPENDENT,16,TRUE,3/23/18
142666,10,DAVITA LAKE VILLA DIALYSIS,"37809 N ILLINOIS, ROUTE 59",LAKE VILLA,IL,60046,LAKE,Profit,DAVITA,12,TRUE,6/13/05
142534,10,DAVITA LOGAN SQUARE DIALYSIS,2838 N KIMBALL AVE,CHICAGO,IL,60618,COOK,Profit,DAVITA,27,TRUE,10/30/86
142649,10,DAVITA MONTCLARE DIALYSIS CENTER,7009 W BELMONT AVENUE,CHICAGO,IL,60634,COOK,Profit,DAVITA,16,TRUE,6/7/04
142746,10,DAVITA GLEN DIALYSIS,2601 COMPASS ROAD SUITE 145,GLENVIEW,IL,60026,COOK,Non-Profit,INDEPENDENT,16,TRUE,12/21/12
142830,10,USRC - HICKORY HILLS DIALYSIS,9640 S. ROBERTS ROAD,HICKORY HILLS,IL,60457,COOK,Profit,INDEPENDENT,13,TRUE,2/6/18
142689,10,FKC - MOKENA DIALYSIS,"8910 W. 192ND STREET, SUITE A & B",MOKENA,IL,60448,WILL,Profit,FRESENIUS MEDICAL CARE,14,TRUE,12/19/07
142503,10,FMC - DOWNERS GROVE DIALYSIS CENTER,3825 HIGHLAND SUITE 102,DOWNERS GROVE,IL,60515,DU PAGE,Profit,FRESENIUS MEDICAL CARE,16,TRUE,1/1/00
142851,10,DAVITA NORWOOD PARK DIALYSIS,7435 W TALCOTT AVE - OUTPATIENT DIALYSIS,CHICAGO,IL,60631,COOK,Profit,DAVITA,14,TRUE,12/1/18
142546,10,FMC - RAI - CENTRE WEST SPRINGFIELD,1112 CENTRE WEST DR,SPRINGFIELD,IL,62704,SANGAMON,Profit,FRESENIUS MEDICAL CARE,16,TRUE,10/25/96
142539,10,FMC - BLUE ISLAND DIALYSIS CENTER,12200 SOUTH WESTERN AVE.,BLUE ISLAND,IL,60406,COOK,Profit,FRESENIUS MEDICAL CARE,28,TRUE,6/24/88
142837,10,FKC - EAST AURORA,810 NORTH FARNSWORTH AVENUE,AURORA,IL,60505,KANE,Profit,FRESENIUS MEDICAL CARE,12,TRUE,4/4/18
142625,10,"DANVILLE DIALYSIS SERVICES, LLC",910 W CLAY STREET,DANVILLE,IL,61832,VERMILION,Profit,INDEPENDENT,19,TRUE,4/2/02
142714,10,DAVITA ROBINSON DIALYSIS,"1215 N. ALLEN STREET, STE B",ROBINSON,IL,62454,CRAWFORD,Profit,DAVITA,9,TRUE,9/9/10
142820,10,ANGEL CARE CENTER LLC,14 S. WALNUT STREET,PINCKNEYVILLE,IL,62274,PERRY,Profit,INDEPENDENT,0,FALSE,9/5/17
142603,10,FMC - DIALYSIS CENTERS OF AMERICA-ILLINOIS,1830 SOUTH 44TH STREET,DECATUR,IL,62521,MACON,Profit,FRESENIUS MEDICAL CARE,14,TRUE,8/11/00
142516,10,FMC - JACKSON PARK DIALYSIS CENTER,7531 SOUTH STONY ISLAND,CHICAGO,IL,60649,COOK,Profit,FRESENIUS MEDICAL CARE,24,TRUE,9/1/77
142803,10,"RENVIVA, LLC",1235 N. MULFORD ROAD,ROCKFORD,IL,61107,WINNEBAGO,Profit,INDEPENDENT,0,FALSE,8/8/16
142521,10,FMC - NORRIDGE,"4701 NORTH CUMBERLAND AVENUE,  STE 15/18A",NORRIDGE,IL,60706,COOK,Profit,FRESENIUS MEDICAL CARE,16,TRUE,10/17/79
142609,10,DAVITA CENTRALIA DIALYSIS,1231 STATE ROUTE 161 EAST,CENTRALIA,IL,62801,MARION,Profit,DAVITA,14,TRUE,11/15/00
142701,10,DAVITA EDWARDSVILLE DIALYSIS,235 SOUTH BUCHANAN STREET,EDWARDSVILLE,IL,62025,MADISON,Profit,DAVITA,8,TRUE,2/10/09
142665,10,DAVITA ROXBURY DIALYSIS CENTER,622 ROXBURY ROAD,ROCKFORD,IL,61107,WINNEBAGO,Profit,DAVITA,16,TRUE,5/27/05
142558,10,FMC - REGENCY PARK,124 REGENCY PARK DRIVE,O FALLON,IL,62269,SAINT CLAIR,Profit,FRESENIUS MEDICAL CARE,20,TRUE,9/9/97
142783,10,DAVITA WEST SIDE DIALYSIS,1600 W 13TH STREET UNIT 3,CHICAGO,IL,60608,COOK,Profit,DAVITA,12,TRUE,4/1/15
142823,10,FRESENIUS KIDNEY CARE CHICAGOLAND LLC,8901 S. KEDZIE,EVERGREEN PARK,IL,60805,COOK,Profit,FRESENIUS MEDICAL CARE,30,TRUE,9/22/17
142772,10,DAVITA - RED BUD DIALYSIS,1500 E MARKET ST LOT 4,RED BUD,IL,62278,RANDOLPH,Profit,DAVITA,8,TRUE,3/31/14
142737,10,ARA - MCHENRY DIALYSIS CENTER,"4209 W. SHAMROCK LANE, UNIT A",MCHENRY,IL,60050,MCHENRY,Profit,AMERICAN RENAL ASSOCIATES,13,TRUE,9/26/12
142743,10,VILLA PARK HOME DIALYSIS,1634 S ARDMORE AVE  SUITE 200,VILLA PARK,IL,60181,DU PAGE,Profit,INDEPENDENT,0,FALSE,12/13/12
